id,FIPS,x,y,POP10
6446,34035.0,1796892.9128625642,391124.5067999823,138355.0
6447,34035.0,1796892.9128625635,381124.5067999841,117419.0
6448,34023.0,1796892.9128625633,371124.5067999817,69828.0
6449,34023.0,1796892.9128625642,361124.5067999807,35799.0
6450,34021.0,1796892.9128625628,351124.5067999811,35035.0
6451,34025.0,1796892.9128625635,341124.5067999816,12318.0
6452,34005.0,1796892.912862564,331124.5067999806,12194.0
6453,34005.0,1796892.9128625635,321124.506799981,14735.0
6454,34005.0,1796892.9128625642,311124.5067999786,8528.0
6455,34005.0,1796892.9128625642,301124.5067999805,6825.0
6456,34001.0,1796892.912862564,291124.5067999795,323.0
6457,34001.0,1796892.9128625635,281124.5067999785,14752.0
6458,34001.0,1796892.9128625642,271124.50679998036,1986.0
6459,34001.0,1796892.9128625642,261124.50679998077,4393.0
6460,34001.0,1796892.912862564,251124.50679997978,2582.0
6461,34009.0,1796892.9128625642,241124.50679997736,702.0
6462,34009.0,1796892.9128625647,231124.50679998062,908.0
6463,,1796892.912862565,221124.5067999768,1297.0
6464,,1796892.912862564,211124.50679997867,20625.0
6465,,1796892.912862564,201124.5067999805,3170.0
6466,,1796892.9128625642,191124.5067999795,0.0
6501,50011.0,1805553.166900406,896124.5067999917,652.0
6502,50011.0,1805553.1669004052,886124.5067999908,1199.0
6503,50011.0,1805553.1669004057,876124.5067999897,710.0
6504,50011.0,1805553.1669004064,866124.5067999916,979.0
6505,50011.0,1805553.1669004064,856124.5067999907,3614.0
6506,50007.0,1805553.1669004057,846124.506799991,2413.0
6507,50007.0,1805553.1669004057,836124.5067999915,13690.0
6508,50007.0,1805553.166900406,826124.5067999919,4680.0
6509,50007.0,1805553.1669004057,816124.5067999909,4125.0
6510,50001.0,1805553.1669004057,806124.5067999928,1762.0
6511,50001.0,1805553.1669004064,796124.5067999889,1534.0
6512,50001.0,1805553.166900406,786124.5067999894,6119.0
6513,50001.0,1805553.1669004064,776124.5067999898,1169.0
6514,50001.0,1805553.1669004066,766124.5067999888,1036.0
6515,50001.0,1805553.1669004057,756124.5067999907,948.0
6516,50021.0,1805553.1669004066,746124.5067999882,877.0
6517,36115.0,1805553.1669004064,736124.5067999887,739.0
6518,36115.0,1805553.1669004064,726124.5067999905,3382.0
6519,36115.0,1805553.166900407,716124.5067999867,3924.0
6520,36115.0,1805553.1669004066,706124.5067999886,1874.0
6521,36115.0,1805553.1669004066,696124.506799989,2258.0
6522,36115.0,1805553.1669004066,686124.5067999866,1725.0
6523,36115.0,1805553.166900407,676124.506799987,6263.0
6524,36115.0,1805553.1669004066,666124.5067999874,1174.0
6525,36083.0,1805553.166900407,656124.5067999879,3068.0
6526,36083.0,1805553.1669004064,646124.5067999883,7999.0
6527,36083.0,1805553.1669004066,636124.5067999859,71856.0
6528,36083.0,1805553.166900407,626124.5067999864,26932.0
6529,36083.0,1805553.1669004064,616124.5067999867,14065.0
6530,36083.0,1805553.1669004066,606124.5067999872,4156.0
6531,36021.0,1805553.1669004064,596124.5067999876,5235.0
6532,36039.0,1805553.1669004064,586124.5067999866,12031.0
6533,36021.0,1805553.1669004066,576124.506799987,8320.0
6534,36021.0,1805553.1669004064,566124.5067999875,3638.0
6535,36027.0,1805553.1669004078,556124.5067999851,10580.0
6536,36027.0,1805553.1669004073,546124.5067999841,7935.0
6537,36111.0,1805553.166900407,536124.5067999845,5902.0
6538,36111.0,1805553.166900407,526124.506799985,10112.0
6539,36111.0,1805553.1669004066,516124.50679998536,10956.0
6540,36111.0,1805553.166900407,506124.5067999844,13594.0
6541,36071.0,1805553.166900406,496124.50679998763,59117.0
6542,36071.0,1805553.166900408,486124.50679998245,19320.0
6543,36071.0,1805553.1669004078,476124.50679998286,37974.0
6544,36071.0,1805553.1669004085,466124.50679998327,1353.0
6545,36087.0,1805553.1669004073,456124.50679998373,9623.0
6546,34003.0,1805553.1669004066,446124.50679998414,35439.0
6547,34031.0,1805553.166900407,436124.50679998455,66312.0
6548,34031.0,1805553.166900407,426124.50679998356,68201.0
6549,34013.0,1805553.1669004073,416124.5067999812,98791.0
6550,34039.0,1805553.166900407,406124.50679998304,120666.0
6551,34039.0,1805553.166900408,396124.50679998065,140072.0
6552,34023.0,1805553.1669004073,386124.50679998245,127280.0
6553,34023.0,1805553.166900408,376124.50679998146,103583.0
6554,34023.0,1805553.1669004078,366124.5067999833,45877.0
6555,34023.0,1805553.1669004073,356124.50679998094,25445.0
6556,34025.0,1805553.1669004073,346124.50679998135,6034.0
6557,34025.0,1805553.166900408,336124.5067999832,10123.0
6558,34005.0,1805553.1669004085,326124.5067999808,11716.0
6559,34005.0,1805553.1669004085,316124.50679997983,12400.0
6560,34005.0,1805553.1669004085,306124.50679998024,601.0
6561,34005.0,1805553.1669004078,296124.50679998065,0.0
6562,34005.0,1805553.166900408,286124.50679997826,978.0
6563,34001.0,1805553.166900408,276124.5067999801,4898.0
6564,34001.0,1805553.1669004085,266124.50679997914,10390.0
6565,34001.0,1805553.1669004085,256124.50679998097,4547.0
6566,34001.0,1805553.166900408,246124.50679997858,1784.0
6567,34009.0,1805553.1669004085,236124.50679998042,4872.0
6568,34009.0,1805553.1669004092,226124.506799978,6495.0
6569,34009.0,1805553.1669004092,216124.50679997844,12023.0
6570,34009.0,1805553.1669004087,206124.50679997887,12456.0
6607,,1814213.420938251,901124.5067999915,478.0
6608,50011.0,1814213.4209382515,891124.5067999919,2004.0
6609,50011.0,1814213.4209382501,881124.5067999924,1651.0
6610,50011.0,1814213.4209382504,871124.5067999928,1104.0
6611,50015.0,1814213.420938251,861124.5067999904,2411.0
6612,50007.0,1814213.420938251,851124.5067999937,2115.0
6613,50007.0,1814213.4209382508,841124.5067999898,3558.0
6614,50007.0,1814213.420938251,831124.5067999917,4036.0
6615,50007.0,1814213.4209382508,821124.506799992,1713.0
6616,50001.0,1814213.420938251,811124.5067999883,1285.0
6617,50001.0,1814213.420938251,801124.5067999902,3232.0
6618,50001.0,1814213.420938251,791124.5067999905,1354.0
6619,50001.0,1814213.420938251,781124.5067999882,3619.0
6620,50001.0,1814213.4209382508,771124.5067999886,1332.0
6621,50021.0,1814213.4209382504,761124.5067999918,1009.0
6622,50021.0,1814213.4209382515,751124.5067999895,846.0
6623,50021.0,1814213.420938251,741124.5067999884,3969.0
6624,36115.0,1814213.4209382515,731124.5067999875,4620.0
6625,36115.0,1814213.420938251,721124.5067999894,2660.0
6626,36115.0,1814213.420938251,711124.5067999883,2143.0
6627,36115.0,1814213.4209382515,701124.5067999874,1082.0
6628,36115.0,1814213.4209382508,691124.5067999878,1566.0
6629,36115.0,1814213.420938251,681124.5067999868,2171.0
6630,36115.0,1814213.420938251,671124.5067999887,2256.0
6631,36083.0,1814213.420938251,661124.506799989,2233.0
6632,36083.0,1814213.4209382522,651124.5067999853,2857.0
6633,36083.0,1814213.4209382508,641124.5067999886,3054.0
6634,36083.0,1814213.420938251,631124.5067999875,9030.0
6635,36083.0,1814213.420938251,621124.5067999866,5884.0
6636,36083.0,1814213.4209382518,611124.5067999855,5115.0
6637,36021.0,1814213.4209382525,601124.506799986,7088.0
6638,36021.0,1814213.4209382515,591124.506799985,3346.0
6639,36021.0,1814213.4209382515,581124.5067999854,6398.0
6640,36021.0,1814213.4209382522,571124.5067999859,2449.0
6641,36021.0,1814213.420938251,561124.5067999878,3058.0
6642,36027.0,1814213.420938251,551124.5067999881,3182.0
6643,36027.0,1814213.4209382522,541124.5067999858,3646.0
6644,36027.0,1814213.4209382525,531124.5067999861,13556.0
6645,36027.0,1814213.4209382515,521124.5067999866,64634.0
6646,36027.0,1814213.4209382522,511124.5067999856,36872.0
6647,36027.0,1814213.420938251,501124.50679998746,38101.0
6648,36079.0,1814213.4209382515,491124.506799985,13503.0
6649,36071.0,1814213.4209382522,481124.5067999826,11551.0
6650,36087.0,1814213.420938253,471124.5067999831,7027.0
6651,36087.0,1814213.4209382518,461124.5067999849,36760.0
6652,36087.0,1814213.420938253,451124.5067999825,119646.0
6653,34003.0,1814213.4209382525,441124.5067999858,94836.0
6654,34031.0,1814213.4209382522,431124.50679998193,316488.0
6655,34013.0,1814213.4209382518,421124.5067999838,263111.0
6656,34013.0,1814213.420938253,411124.5067999828,506675.00000000006
6657,34039.0,1814213.4209382522,401124.5067999818,249689.0
6658,34023.0,1814213.420938253,391124.5067999808,136484.0
6659,34023.0,1814213.4209382532,381124.50679997983,103434.0
6660,34023.0,1814213.420938253,371124.5067999803,54982.0
6661,34025.0,1814213.420938253,361124.5067999821,42203.0
6662,34025.0,1814213.4209382525,351124.5067999797,14678.0
6663,34029.0,1814213.420938253,341124.5067999816,12162.0
6664,34029.0,1814213.4209382532,331124.506799982,649.0
6665,34029.0,1814213.420938253,321124.5067999796,1303.0
6666,34005.0,1814213.4209382525,311124.50679998,244.0
6667,34005.0,1814213.4209382525,301124.5067999805,275.0
6668,34005.0,1814213.4209382532,291124.5067999795,81.0
6669,34005.0,1814213.4209382532,281124.5067999785,1205.0
6670,34001.0,1814213.420938253,271124.50679998036,11859.0
6671,34001.0,1814213.4209382536,261124.50679997934,32701.0
6672,34001.0,1814213.4209382536,251124.50679997835,22437.0
6673,34009.0,1814213.4209382543,241124.50679997736,10378.0
6674,34009.0,1814213.4209382536,231124.50679997922,5383.0
6675,,1814213.4209382525,221124.50679997966,2365.0
6676,,1814213.4209382536,211124.50679997724,5587.0
6712,,1822873.6749760949,906124.5067999912,3.0
6713,50011.0,1822873.6749760953,896124.5067999931,2204.0
6714,50011.0,1822873.6749760946,886124.5067999936,832.0
6715,50011.0,1822873.6749760946,876124.5067999926,461.0
6716,50015.0,1822873.6749760956,866124.5067999902,959.0
6717,50015.0,1822873.6749760956,856124.5067999891,900.0
6718,50015.0,1822873.6749760956,846124.506799991,824.0
6719,50007.0,1822873.6749760949,836124.5067999901,435.0
6720,50023.0,1822873.6749760953,826124.5067999904,600.0
6721,50023.0,1822873.6749760949,816124.5067999909,1074.0
6722,50023.0,1822873.6749760956,806124.50679999,554.0
6723,50001.0,1822873.674976096,796124.5067999889,1200.0
6724,50001.0,1822873.6749760956,786124.5067999922,533.0
6725,50001.0,1822873.6749760953,776124.5067999898,272.0
6726,50021.0,1822873.6749760953,766124.5067999902,3164.0
6727,50021.0,1822873.6749760942,756124.5067999907,1583.0
6728,50021.0,1822873.6749760953,746124.5067999911,820.0
6729,50021.0,1822873.6749760956,736124.5067999873,2033.0
6730,50021.0,1822873.674976096,726124.5067999878,1142.0
6731,50021.0,1822873.6749760953,716124.5067999895,3505.0
6732,50003.0,1822873.6749760949,706124.50679999,945.0
6733,36115.0,1822873.6749760953,696124.5067999875,901.0
6734,36115.0,1822873.6749760956,686124.506799988,1366.0
6735,36115.0,1822873.6749760953,676124.5067999898,2222.0
6736,36115.0,1822873.6749760963,666124.5067999874,2139.0
6737,36083.0,1822873.6749760956,656124.5067999879,5120.0
6738,36083.0,1822873.6749760956,646124.5067999883,1702.0
6739,36083.0,1822873.6749760963,636124.5067999859,933.0
6740,36083.0,1822873.6749760963,626124.5067999891,2155.0
6741,36083.0,1822873.6749760967,616124.5067999853,1974.0
6742,36021.0,1822873.674976096,606124.5067999872,1574.0
6743,36021.0,1822873.6749760956,596124.5067999862,4483.0
6744,36021.0,1822873.6749760967,586124.5067999852,2574.0
6745,36021.0,1822873.6749760963,576124.506799987,1476.0
6746,36021.0,1822873.6749760967,566124.5067999846,1181.0
6747,36027.0,1822873.6749760967,556124.5067999879,2591.0
6748,36027.0,1822873.6749760956,546124.5067999855,2331.0
6749,36027.0,1822873.674976096,536124.5067999859,3245.0
6750,36027.0,1822873.6749760963,526124.506799985,7872.0
6751,36027.0,1822873.674976096,516124.50679998536,17533.0
6752,36027.0,1822873.6749760967,506124.50679998583,24301.0
6753,36079.0,1822873.674976096,496124.50679998624,2468.0
6754,36079.0,1822873.6749760963,486124.50679998385,8947.0
6755,36119.0,1822873.6749760967,476124.50679998426,48110.0
6756,,1822873.6749760963,466124.5067999847,49852.0
6757,36087.0,1822873.6749760956,456124.5067999865,81237.0
6758,34003.0,1822873.6749760974,446124.50679998414,83386.0
6759,34003.0,1822873.6749760963,436124.50679998455,153782.0
6760,34003.0,1822873.6749760963,426124.50679998356,231069.0
6761,,1822873.674976097,416124.5067999812,246794.0
6762,34017.0,1822873.6749760967,406124.50679998443,174825.0
6763,36085.0,1822873.674976097,396124.50679998065,265427.0
6764,,1822873.674976097,386124.50679998245,65605.0
6765,34025.0,1822873.6749760974,376124.5067999829,80510.0
6766,34025.0,1822873.6749760977,366124.50679998193,32728.0
6767,34025.0,1822873.6749760977,356124.5067999795,53907.0
6768,34029.0,1822873.6749760981,346124.50679997995,47183.0
6769,34029.0,1822873.6749760977,336124.50679998036,17175.0
6770,34029.0,1822873.674976097,326124.5067999822,20647.0
6771,34029.0,1822873.6749760967,316124.50679997983,2301.0
6772,34029.0,1822873.6749760974,306124.50679997884,95.0
6773,34005.0,1822873.6749760981,296124.50679997925,21.0
6774,34005.0,1822873.6749760977,286124.50679997826,1108.0
6775,34001.0,1822873.674976097,276124.5067999801,6532.0
6776,34001.0,1822873.6749760981,266124.50679998053,36339.0
6777,34001.0,1822873.6749760974,256124.50679997815,50739.0
6778,,1822873.6749760981,246124.50679997998,10625.0
6779,,1822873.6749760981,236124.5067999776,0.0
6819,50019.0,1831533.9290139393,901124.5067999944,329.0
6820,50011.0,1831533.9290139405,891124.5067999905,406.0
6821,50011.0,1831533.9290139398,881124.506799991,341.0
6822,50015.0,1831533.92901394,871124.5067999914,611.0
6823,50015.0,1831533.9290139393,861124.5067999918,4392.0
6824,50015.0,1831533.92901394,851124.5067999908,1305.0
6825,50015.0,1831533.9290139393,841124.5067999898,3402.0
6826,50023.0,1831533.92901394,831124.5067999903,3771.0
6827,50023.0,1831533.92901394,821124.5067999907,3024.0
6828,50023.0,1831533.9290139405,811124.5067999897,2444.0
6829,50023.0,1831533.92901394,801124.5067999887,1461.0
6830,50001.0,1831533.9290139398,791124.5067999891,184.0
6831,50001.0,1831533.9290139398,781124.5067999882,273.0
6832,50027.0,1831533.9290139398,771124.5067999886,121.0
6833,50021.0,1831533.9290139405,761124.506799989,612.0
6834,50021.0,1831533.9290139405,751124.506799988,5008.0
6835,50021.0,1831533.92901394,741124.5067999884,18231.0
6836,50021.0,1831533.9290139398,731124.5067999889,1194.0
6837,50021.0,1831533.9290139405,721124.5067999908,959.0
6838,50021.0,1831533.92901394,711124.5067999869,683.0
6839,50003.0,1831533.9290139405,701124.5067999902,849.0
6840,50003.0,1831533.9290139405,691124.5067999878,292.0
6841,50003.0,1831533.9290139405,681124.5067999868,1981.0
6842,50003.0,1831533.9290139407,671124.5067999872,2614.0
6843,50003.0,1831533.9290139407,661124.506799989,6055.0
6844,36083.0,1831533.9290139405,651124.5067999867,968.0
6845,36083.0,1831533.9290139407,641124.506799987,1503.0
6846,36083.0,1831533.92901394,631124.5067999875,1082.0
6847,36083.0,1831533.9290139407,621124.5067999866,1751.0
6848,36021.0,1831533.9290139412,611124.5067999869,2191.0
6849,36021.0,1831533.9290139412,601124.506799986,1502.0
6850,36021.0,1831533.9290139405,591124.5067999865,773.0
6851,36021.0,1831533.9290139407,581124.5067999868,1760.0
6852,36021.0,1831533.9290139405,571124.5067999873,2365.0
6853,36021.0,1831533.9290139414,561124.5067999862,1026.0
6854,36027.0,1831533.9290139412,551124.5067999881,1077.0
6855,36027.0,1831533.9290139405,541124.5067999858,1546.0
6856,36027.0,1831533.9290139407,531124.5067999861,4007.0
6857,36027.0,1831533.9290139407,521124.5067999852,6043.0
6858,36027.0,1831533.929013942,511124.5067999842,16750.0
6859,36079.0,1831533.9290139407,501124.506799986,7397.0
6860,36079.0,1831533.9290139414,491124.5067999836,16691.0
6861,36119.0,1831533.929013942,481124.5067999841,39535.0
6862,36119.0,1831533.9290139407,471124.5067999845,13054.0
6863,36119.0,1831533.9290139412,461124.5067999835,44280.0
6864,,1831533.9290139407,451124.5067999839,51215.0
6865,34003.0,1831533.9290139414,441124.5067999829,131564.0
6866,34003.0,1831533.9290139405,431124.5067999848,669446.0000000001
6867,36061.0,1831533.9290139412,421124.5067999852,1228922.0
6868,36061.0,1831533.9290139412,411124.5067999828,1030540.0
6869,36047.0,1831533.9290139412,401124.5067999818,653299.0
6870,,1831533.929013942,391124.5067999837,905.0
6871,,1831533.929013942,381124.5067999813,48833.0
6872,34025.0,1831533.929013942,371124.50679998455,49678.0
6873,34025.0,1831533.9290139426,361124.5067999821,10164.0
6874,34025.0,1831533.9290139414,351124.5067999811,17665.0
6875,34029.0,1831533.9290139426,341124.5067999816,97695.0
6876,34029.0,1831533.9290139414,331124.5067999806,68585.0
6877,34029.0,1831533.9290139428,321124.5067999796,15793.0
6878,34029.0,1831533.9290139414,311124.50679998,74.0
6879,34029.0,1831533.9290139421,301124.5067999805,21552.0
6880,34029.0,1831533.929013942,291124.5067999809,6661.0
6881,34029.0,1831533.9290139421,281124.5067999785,18286.0
6882,,1831533.9290139414,271124.5067999789,1583.0
6883,,1831533.9290139421,261124.50679998077,45552.0
6884,,1831533.9290139421,251124.50679997978,3927.0
6924,,1840194.1830517831,906124.5067999912,856.0
6925,50019.0,1840194.1830517836,896124.5067999917,1050.0
6926,50019.0,1840194.1830517845,886124.5067999922,682.0
6927,50019.0,1840194.1830517843,876124.5067999897,662.0
6928,50015.0,1840194.1830517838,866124.5067999902,864.0
6929,50015.0,1840194.1830517838,856124.5067999907,4797.0
6930,50015.0,1840194.1830517836,846124.506799991,1391.0
6931,50023.0,1840194.1830517838,836124.5067999901,1009.0
6932,50023.0,1840194.1830517843,826124.5067999904,1551.0
6933,50023.0,1840194.1830517836,816124.5067999895,919.0
6934,50023.0,1840194.1830517838,806124.50679999,4878.0
6935,50023.0,1840194.183051785,796124.5067999889,342.0
6936,50017.0,1840194.1830517838,786124.5067999894,469.0
6937,50027.0,1840194.1830517836,776124.5067999898,1057.0
6938,50021.0,1840194.1830517838,766124.5067999888,569.0
6939,50021.0,1840194.1830517838,756124.5067999893,894.0
6940,50021.0,1840194.1830517843,746124.5067999896,4758.0
6941,50021.0,1840194.1830517852,736124.5067999873,2143.0
6942,50021.0,1840194.1830517836,726124.5067999919,1730.0
6943,50021.0,1840194.1830517845,716124.5067999881,1247.0
6944,50003.0,1840194.183051785,706124.5067999886,925.0
6945,50003.0,1840194.1830517838,696124.506799989,4644.0
6946,50003.0,1840194.1830517843,686124.5067999866,1284.0
6947,50003.0,1840194.1830517838,676124.5067999884,431.0
6948,50003.0,1840194.183051785,666124.506799986,3542.0
6949,50003.0,1840194.1830517843,656124.5067999893,9323.0
6950,50003.0,1840194.1830517845,646124.5067999869,7225.0
6951,25003.0,1840194.1830517845,636124.5067999859,1477.0
6952,25003.0,1840194.183051785,626124.5067999864,1250.0
6953,25003.0,1840194.1830517843,616124.5067999867,15559.0
6954,25003.0,1840194.1830517843,606124.5067999872,3972.0
6955,25003.0,1840194.183051785,596124.5067999876,2436.0
6956,25003.0,1840194.1830517852,586124.5067999866,7219.0
6957,25003.0,1840194.1830517852,576124.5067999843,1581.0
6958,9005.0,1840194.183051785,566124.5067999875,665.0
6959,9005.0,1840194.1830517845,556124.5067999879,4032.0
6960,36027.0,1840194.1830517852,546124.5067999869,3468.0
6961,36027.0,1840194.183051785,536124.5067999859,2665.0
6962,36027.0,1840194.183051785,526124.5067999864,5928.0
6963,36027.0,1840194.183051785,516124.50679998397,6114.0
6964,36079.0,1840194.1830517857,506124.506799983,10076.0
6965,36079.0,1840194.1830517852,496124.50679998763,24384.0
6966,36119.0,1840194.1830517857,486124.50679998385,27014.0
6967,36119.0,1840194.183051786,476124.50679998426,20714.0
6968,36119.0,1840194.1830517852,466124.5067999847,36604.0
6969,36119.0,1840194.1830517857,456124.50679998373,65064.0
6970,36119.0,1840194.1830517852,446124.50679998414,137250.0
6971,36119.0,1840194.1830517852,436124.50679998455,479134.0
6972,36005.0,1840194.1830517852,426124.50679998356,757675.0
6973,36081.0,1840194.1830517864,416124.5067999812,1056045.0
6974,36047.0,1840194.1830517857,406124.50679998164,1078777.0
6975,,1840194.1830517852,396124.50679998344,204574.0
6976,,1840194.1830517857,386124.50679998106,58.0
6977,,1840194.183051786,376124.5067999829,32367.0
6978,34025.0,1840194.1830517852,366124.5067999833,84730.0
6979,34025.0,1840194.1830517866,356124.50679998094,90852.0
6980,34025.0,1840194.1830517857,346124.50679998135,80563.0
6981,34029.0,1840194.1830517864,336124.5067999818,59271.0
6982,34029.0,1840194.1830517857,326124.5067999836,61760.0
6983,34029.0,1840194.1830517866,316124.50679997983,34032.0
6984,34029.0,1840194.183051786,306124.50679998024,24194.0
6985,34029.0,1840194.1830517864,296124.50679998065,11395.0
6986,,1840194.1830517864,286124.50679997966,3089.0
6987,,1840194.1830517864,276124.5067999801,146.0
6988,,1840194.1830517866,266124.506799982,2448.0
6989,,1840194.183051787,256124.50679997957,0.0
7030,,1848854.4370896276,911124.5067999925,29.0
7031,50019.0,1848854.4370896283,901124.5067999901,1593.0
7032,50019.0,1848854.4370896276,891124.5067999905,754.0
7033,50019.0,1848854.4370896276,881124.506799991,515.0
7034,50019.0,1848854.4370896276,871124.50679999,833.0
7035,50015.0,1848854.4370896274,861124.5067999918,1137.0
7036,50015.0,1848854.4370896283,851124.5067999908,899.0
7037,50015.0,1848854.4370896283,841124.5067999898,735.0
7038,50023.0,1848854.4370896283,831124.5067999903,1666.0
7039,50023.0,1848854.437089628,821124.5067999893,10668.0
7040,50023.0,1848854.437089628,811124.5067999897,2686.0
7041,50017.0,1848854.437089628,801124.5067999902,1415.0
7042,50017.0,1848854.437089628,791124.5067999905,1217.0
7043,50017.0,1848854.4370896283,781124.5067999882,3234.0
7044,50027.0,1848854.4370896288,771124.5067999886,628.0
7045,50027.0,1848854.437089628,761124.5067999918,458.0
7046,50021.0,1848854.4370896288,751124.5067999895,637.0
7047,50021.0,1848854.437089628,741124.5067999898,312.0
7048,50021.0,1848854.437089629,731124.5067999875,1184.0
7049,50021.0,1848854.4370896288,721124.5067999879,277.0
7050,50003.0,1848854.4370896283,711124.5067999883,162.0
7051,50003.0,1848854.4370896295,701124.5067999874,437.0
7052,50003.0,1848854.4370896288,691124.5067999891,142.0
7053,50025.0,1848854.4370896288,681124.5067999868,0.0
7054,50003.0,1848854.4370896288,671124.5067999887,113.0
7055,50003.0,1848854.4370896283,661124.5067999876,143.0
7056,50003.0,1848854.4370896288,651124.5067999867,1236.0
7057,25003.0,1848854.437089629,641124.5067999886,16394.0
7058,25003.0,1848854.4370896295,631124.5067999861,9470.0
7059,25003.0,1848854.4370896283,621124.5067999866,10194.0
7060,25003.0,1848854.437089629,611124.5067999855,27776.0
7061,25003.0,1848854.4370896288,601124.506799986,8600.0
7062,25003.0,1848854.437089629,591124.5067999879,1258.0
7063,25003.0,1848854.437089629,581124.5067999868,1703.0
7064,25003.0,1848854.4370896295,571124.5067999845,3955.0
7065,9005.0,1848854.4370896283,561124.5067999862,2890.0
7066,9005.0,1848854.4370896297,551124.5067999867,1225.0
7067,9005.0,1848854.437089629,541124.5067999843,1149.0
7068,9005.0,1848854.4370896295,531124.5067999847,2299.0
7069,9005.0,1848854.4370896302,521124.50679998373,5982.0
7070,9001.0,1848854.4370896295,511124.50679998274,5005.0
7071,36079.0,1848854.4370896297,501124.5067999846,21175.0
7072,36079.0,1848854.4370896295,491124.50679998787,11858.0
7073,36119.0,1848854.4370896297,481124.5067999826,8307.0
7074,36119.0,1848854.4370896295,471124.5067999845,9807.0
7075,9001.0,1848854.4370896288,461124.50679998635,11885.0
7076,36119.0,1848854.4370896297,451124.5067999839,80202.0
7077,,1848854.4370896302,441124.5067999829,61843.0
7078,,1848854.437089629,431124.5067999848,43755.0
7079,36081.0,1848854.4370896297,421124.50679998664,534441.0
7080,36081.0,1848854.4370896295,411124.5067999814,522039.00000000006
7081,36081.0,1848854.4370896297,401124.50679998327,54400.0
7082,,1848854.4370896297,391124.5067999837,0.0
7083,,1848854.4370896309,381124.5067999813,0.0
7084,,1848854.4370896297,371124.5067999817,1077.0
7085,,1848854.4370896297,361124.5067999821,5319.0
7086,,1848854.4370896295,351124.5067999811,3682.0
7087,,1848854.4370896297,341124.5067999816,3656.0
7088,,1848854.4370896309,331124.5067999806,7867.0
7089,,1848854.4370896304,321124.506799981,1220.0
7090,,1848854.4370896304,311124.5067999786,694.0
7091,,1848854.4370896302,301124.5067999805,961.0
7092,,1848854.4370896304,291124.5067999809,1267.0
7136,50019.0,1857514.6911274728,906124.5067999898,4383.0
7137,50019.0,1857514.691127472,896124.5067999917,3361.0
7138,50019.0,1857514.6911274726,886124.5067999936,2105.0
7139,50019.0,1857514.6911274733,876124.5067999911,859.0
7140,50019.0,1857514.6911274726,866124.5067999916,578.0
7141,50005.0,1857514.6911274733,856124.506799992,2237.0
7142,50023.0,1857514.6911274735,846124.506799991,1166.0
7143,50023.0,1857514.6911274733,836124.5067999901,1748.0
7144,50023.0,1857514.6911274726,826124.5067999904,2805.0
7145,50023.0,1857514.6911274726,816124.5067999895,16112.0
7146,50017.0,1857514.6911274733,806124.50679999,3410.0
7147,50017.0,1857514.6911274733,796124.5067999903,828.0
7148,50017.0,1857514.691127474,786124.5067999894,2072.0
7149,50027.0,1857514.6911274728,776124.5067999912,2190.0
7150,50027.0,1857514.6911274733,766124.5067999888,774.0
7151,50027.0,1857514.6911274735,756124.5067999893,283.0
7152,50027.0,1857514.6911274733,746124.5067999882,671.0
7153,50027.0,1857514.6911274735,736124.5067999887,527.0
7154,50021.0,1857514.6911274733,726124.5067999905,1471.0
7155,50027.0,1857514.6911274735,716124.5067999881,504.0
7156,50025.0,1857514.6911274728,706124.5067999886,1637.0
7157,50025.0,1857514.691127474,696124.5067999875,963.0
7158,50025.0,1857514.6911274735,686124.5067999866,574.0
7159,50025.0,1857514.6911274735,676124.506799987,393.0
7160,50003.0,1857514.6911274735,666124.5067999889,601.0
7161,50003.0,1857514.6911274735,656124.5067999879,767.0
7162,25011.0,1857514.6911274735,646124.5067999883,891.0
7163,25003.0,1857514.691127474,636124.5067999859,643.0
7164,25003.0,1857514.6911274735,626124.5067999864,876.0
7165,25003.0,1857514.691127474,616124.5067999867,3224.0
7166,25003.0,1857514.6911274742,606124.5067999858,862.0
7167,25003.0,1857514.6911274733,596124.5067999862,877.0
7168,25003.0,1857514.6911274733,586124.5067999881,948.0
7169,25003.0,1857514.691127475,576124.5067999857,805.0
7170,9005.0,1857514.6911274735,566124.5067999875,2169.0
7171,9005.0,1857514.6911274735,556124.5067999865,582.0
7172,9005.0,1857514.6911274735,546124.5067999869,1811.0
7173,9005.0,1857514.6911274742,536124.5067999859,1702.0
7174,9005.0,1857514.6911274747,526124.5067999864,5353.0
7175,9005.0,1857514.691127474,516124.50679998397,18665.0
7176,9001.0,1857514.6911274747,506124.5067999844,22599.0
7177,9001.0,1857514.691127474,496124.50679998484,79596.0
7178,9001.0,1857514.6911274747,486124.50679998245,21939.0
7179,36119.0,1857514.6911274742,476124.50679998286,14924.0
7180,9001.0,1857514.691127474,466124.5067999847,45393.0
7181,9001.0,1857514.6911274742,456124.50679998373,113226.0
7182,,1857514.6911274747,446124.50679998414,188.0
7183,36059.0,1857514.6911274747,436124.50679998315,50440.0
7184,36059.0,1857514.691127475,426124.50679998356,134402.0
7185,36059.0,1857514.6911274747,416124.5067999826,332982.0
7186,36059.0,1857514.691127475,406124.5067999802,145931.0
7187,,1857514.6911274742,396124.50679998205,0.0
7242,50019.0,1866174.9451653163,911124.5067999911,1579.0
7243,50019.0,1866174.9451653166,901124.5067999915,1656.0
7244,50019.0,1866174.9451653163,891124.5067999933,1016.0
7245,50019.0,1866174.9451653173,881124.506799991,1833.0
