x,y,Aspect,ELEV,FRG,K_Factor,MAP,MAT,NDVI,NLCD,Silt_Clay,Slope,TPI,NLCD,SOC
-655285,1753795,178.339386,1499.300171,2,0.323684216,340.256897,10.28852654,0.264569998,6,61.38420868,1.419889331,1.048844576,1,4.36637813560385
-745285,2343795,158.6767578,1464.045654,2,0.319999993,334.89151,7.051750183,0.314955086,6,48.29999924,2.045197964,-0.269251645,1,4.42612522341141
-985285,1573795,192.7751465,2182.426758,3,0.422199994,384.5187988,7.197050095,0.371082783,5,71.43599701,4.742590904,-0.65659982,2,5.58112155204388
-35285,1863795,169.6432037,394.6095581,2,0.359897971,856.8466797,11.52668381,0.6970613,7,75.0877533,2.041398764,-0.198021308,3,11.9200366320424
-815285,1843795,186.358078,3118.415039,3,0.054591838,738.0874023,1.762704015,0.564579487,4,35.59489822,15.95620728,10.61121273,4,19.5025842236778
-775285,2413795,177.7623138,1376.614258,2,0.319999993,373.7253113,7.263899803,0.3740049,6,57.48099899,5.074309826,-1.39979887,1,8.88764450217763
-1015285,1803795,204.5951843,1924.881104,4,0.279797971,362.0459595,9.749848366,0.27670458,5,55.51515198,14.95382977,5.829284191,2,3.44951382296596
-555285,1833795,126.2519989,1303.176147,2,0.333469391,451.9469604,10.42448997,0.419715613,7,83.36734772,1.219417691,0.041260526,3,6.08340329858868
-725285,2263795,166.5795135,1403.351563,2,0.319999993,371.6353149,7.712398052,0.306592822,5,44.31632614,2.847954273,-0.328476399,2,3.58851515190246
-805285,1433795,168.2763672,2075.906982,2,0.371212125,475.9116211,9.234898567,0.330128729,6,62.39595795,1.834490776,0.640569866,1,4.23396589090348
-765285,2013795,180.5873566,1774.667114,3,0.257717401,421.4429016,7.912771702,0.398168087,6,47.9282608,5.762422562,1.690317273,1,6.32571733414937
-815285,2113795,147.4039001,2162.710449,4,0.319999993,335.4959106,5.096237183,0.294839054,5,47.31855774,1.512051225,0.560570121,2,4.44302202383726
-1105285,1273795,162.3355255,2126.986572,3,0.202700004,322.4567871,9.268449783,0.205534816,6,38.84199905,1.020037532,-0.412035942,1,2.83569748629919
14715,1663795,173.3930969,338.0177612,2,0.410625011,988.0650635,13.15010452,0.709181666,7,79.68125153,1.243854046,-0.426374346,3,12.4657928947413
-935285,2073795,200.2105713,2401.037842,3,0.181052625,714.5911865,4.054841995,0.720293224,4,40.6421051,8.781826973,-2.790509939,4,11.1829352447496
-45285,1563795,168.2825775,314.1091003,2,0.333225816,953.6004639,14.41725826,0.691033363,6,83.24193573,2.954844475,-1.935122609,1,11.439016401686
-705285,1813795,171.5426788,1969.638916,2,0.170000002,454.0394287,8.234473228,0.400098979,6,46.03684235,2.719051361,-0.292280018,1,3.10594675864179
34715,1833795,154.5361176,311.3746033,2,0.345876276,938.553894,12.23309231,0.741863132,7,79.46082306,1.686615109,0.591559589,3,9.68593382235003
84715,1673795,170.9275208,310.3249817,2,0.387608707,1074.710815,13.18375015,0.721519887,7,80.55217743,1.576068759,-0.353937149,3,12.0728040777316
-695285,1183795,152.9623718,1304.119507,2,0.194141418,412.3200073,14.40838337,0.317267179,6,32.195961,0.835541129,0.459924728,1,1.96812065976099
-305285,1723795,168.9377441,657.1641846,2,0.319999993,589.0544434,12.52366638,0.425856203,7,82.0588913,1.309349179,-0.092749134,3,6.69847158504206
84715,1563795,145.9968414,251.4905396,133,0.337628871,1127.22583,14.18268013,0.663976192,7,82.31958771,1.03817749,-0.182882369,3,9.36981498998348
-795285,1763795,186.4181366,2013.975098,3,0.161666662,473.798584,9.018854141,0.395300627,5,46.93333435,10.70353413,-5.111561775,2,4.32026061964682
-945285,1583795,148.3633881,2388.950195,3,0.311100006,535.7575073,5.609399796,0.47069338,5,66.77799988,6.388308525,1.512853146,2,8.09681505053727
-865285,1203795,178.3069305,2060.248779,3,0.176060602,435.6889954,11.2453537,0.369543076,4,60.11111069,10.54084015,2.839523315,4,4.36926152864735
-865285,1413795,176.3377991,2192.185791,2,0.278080821,499.7038574,8.682979584,0.395008743,6,54.06767654,3.990719557,5.523034573,1,4.99277828359426
-935285,1833795,178.8024139,3535.62915,131,0.125979379,1161.226685,-1.069020629,0.36631766,3,36.77835083,28.13634872,17.64388847,,11.4234231169334
-1225285,1023795,159.0772095,1682.30127,1,0.196700007,478.3987122,14.28689957,0.314862728,5,38.42100143,8.413860321,2.432994604,2,5.02750412632493
-835285,2203795,148.5386353,2208.133301,4,0.319999993,417.5013123,4.158249855,0.328188956,5,45.77199936,2.040139675,1.151571751,2,5.50777555593484
-585285,1803795,132.3823853,1455.330078,2,0.237446815,430.3786926,9.746276855,0.392687827,7,58.87872314,1.273039818,0.927356243,3,4.580068567934
-815285,1743795,171.3060608,2259.789795,3,0.099299997,463.3345032,7.526949883,0.448429585,4,36.15299988,12.11003304,3.064570904,4,5.34527221341777
-1165285,2343795,177.5189514,2234.969482,4,0.236122444,636.4661865,2.04091835,0.671766639,4,45.84489822,16.69924164,1.304326177,4,15.1868284969594
-945285,1993795,210.328186,2077.318359,3,0.272083342,464.0593262,5.789218903,0.491816372,5,65.60624695,5.473860264,1.893645644,2,6.48197247764015
-765285,1433795,136.0740356,1751.086914,3,0.0788,445.3149109,11.40400028,0.387093335,4,37.90299988,12.04543495,1.966999292,4,6.7285235995598
-395285,1653795,135.0515594,849.8386841,2,0.228617027,532.0432739,12.34425545,0.5639503,7,41.98936081,1.24455142,0.102797642,3,5.72154451622544
-825285,1073795,131.3030548,1592.88208,2,0.130999997,451.9902039,14.7965498,0.271886349,5,44.7859993,6.792749882,-1.111005783,2,5.83499893404879
-935285,1213795,173.8359222,1444.641357,133,0.24494949,291.1085815,14.81393909,0.190415055,5,50.01414108,1.062345862,-1.143739939,2,1.82148981227679
-835285,2233795,184.3087311,2207.617188,4,0.28091836,616.8950195,4.476122379,0.609892845,4,49.4224472,9.195843697,6.554142475,4,11.6705959636455
-545285,1813795,133.5256042,1308.751587,2,0.314639181,434.4378662,10.40304089,0.459710211,7,76.06906891,1.104309678,-0.15751873,3,5.19125995564308
-325285,1883795,177.4639282,716.585022,2,0.319999993,596.9890137,10.80236816,0.494800836,7,88.79368591,2.012312889,0.002301815,3,5.61868875715863
-115285,1583795,146.9438934,374.7524719,2,0.42630434,836.8458252,14.11902142,0.528896511,7,72.55651855,1.068774581,1.017454863,3,6.52636934573719
-245285,1813795,167.3891449,573.1151733,2,0.319999993,655.2751465,11.76826572,0.539485991,6,77.93775177,1.975585699,0.771289647,1,9.58292356159675
-285285,1723795,145.708786,633.7219849,2,0.319999993,613.0913696,12.56164742,0.499653399,7,81.68067932,1.341954947,-0.442629158,3,7.65776723026246
-965285,1413795,146.4089355,1735.764771,1,0.244499996,304.2628784,12.13168716,0.183593869,5,25.78624916,2.34534359,-0.181463957,2,1.96502220349004
-845285,1223795,145.7074738,1661.029419,2,0.25999999,377.3789063,13.09259987,0.262938082,6,58.98500061,3.078349113,-1.169882178,1,2.91134312836593
-765285,1163795,178.5187225,1088.212891,2,0.328099996,364.4317017,15.31494999,0.235435963,5,49.8030014,1.230456471,0.420256495,2,0.0328467200922676
-635285,1793795,147.2383423,1507.204834,2,0.189462364,378.9906006,9.725214958,0.369907022,6,37.5655899,1.621476054,0.479303509,1,3.83117110890293
-445285,1573795,137.4343262,901.9838867,2,0.20427084,483.8448181,13.21703148,0.579192996,7,27.41145897,0.891175747,0.242052764,3,4.23253468572837
-665285,1483795,160.5366516,1539.594971,2,0.274500012,415.5946045,11.67920017,0.30420503,6,54.60900116,2.501167297,1.669726372,1,2.66818470756102
-755285,1533795,175.9773865,1836.409424,2,0.430000007,402.5871582,9.749247551,0.343121707,6,72.36774445,1.717254758,0.365377933,1,5.8276064877991
104715,1693795,158.420517,264.4252014,2,0.342307687,1050.838501,13.14846134,0.775234401,7,84.70769501,2.843278408,1.10557127,3,10.3284010591884
-905285,1273795,209.5620117,1941.328735,2,0.33129999,395.276886,10.98744965,0.241161615,6,51.375,3.203082323,-1.325509429,1,3.61955043769008
-925285,1513795,175.2036133,2103.495605,3,0.246179774,299.5620728,9.795674324,0.26858604,5,56.09213638,11.31949997,0.414641798,2,3.04500225410126
-805285,1173795,151.826828,1213.941528,2,0.255100012,361.0848083,14.8682003,0.2129969,5,65.83799744,1.808967113,-0.637940824,2,2.32332767069949
-765285,2123795,140.5916595,1887.822021,2,0.236122444,392.515625,7.545102119,0.37645936,5,35.77449036,7.139299393,-0.41108942,2,5.97924138223385
-675285,2363795,197.3122559,1299.765991,4,0.293469399,370.3988953,7.333826542,0.359329849,6,68.54387665,2.288977146,-0.919108748,1,6.03379663986574
-975285,1563795,193.9510651,2231.202637,3,0.430000007,399.0109863,6.846849918,0.359467536,5,72.76999664,3.904064894,-0.128247052,2,5.54454661640411
-935285,1403795,125.1786499,2142.578857,1,0.213737369,515.414978,8.885807991,0.534471631,4,57.19292831,11.31717491,2.762457848,4,7.27099160336315
-1025285,1993795,176.6554871,2036.825562,4,0.270000011,443.5144958,7.024000168,0.382323325,5,51.0530014,9.028681755,-0.041463509,2,5.89997090044693
-1205285,1013795,186.2934723,1767.073486,3,0.158000007,504.9761963,13.45005035,0.314003438,5,57.68600082,8.693294525,-0.247174844,2,3.83612983835068
-955285,1303795,158.8758698,1903.777466,3,0.298000008,401.7883911,11.25759983,0.244140685,6,50.98400116,3.777754068,0.389619112,1,3.77652597985272
-945285,1803795,206.1916656,2971.976074,3,0.272599995,656.3004761,2.10194993,0.674119174,4,59.97900009,12.56809711,8.510782242,4,13.1668941615228
-745285,1093795,174.667038,1012.968323,2,0.229591832,346.6676636,16.57913208,0.220252872,5,35.3408165,1.404588223,0.234857693,2,1.36410991158046
-955285,1603795,194.067215,2366.74707,3,0.275454551,548.5891113,6.027777672,0.567273736,5,57.68787766,10.76451206,-4.134185314,2,6.68571315173111
74715,1723795,159.4374695,294.7477722,2,0.342580646,998.7390137,12.94795704,0.724689424,7,84.67527008,2.073633909,-0.925306201,3,11.0505565632681
-395285,1713795,152.4911652,876.272583,2,0.319999993,508.4755249,11.91489792,0.368177772,7,76.8959198,0.568882465,0.086846158,3,5.76565796597385
-685285,1133795,134.5976105,1215.974243,2,0.232626259,414.9207153,14.92454529,0.289758325,6,57.15353394,1.092869282,-0.119667225,1,3.44302779631939
-965285,1203795,182.4955902,1633.240723,133,0.106299996,307.7550049,14.08889961,0.207160965,5,52.94499969,10.29082966,10.64180565,2,3.04633875180917
-1015285,1253795,144.7473755,1691.692017,3,0.262100011,285.6348877,13.26685047,0.168413386,5,41.19100189,2.211207151,-0.776598573,2,3.0799434332351
-925285,1863795,192.2640228,2701.160645,3,0.189895838,595.3535767,3.826927185,0.701690078,4,45.03958511,19.71908379,11.30960178,4,15.1777105727972
-845285,2343795,168.5253296,1444.268921,2,0.321208805,333.2380066,7.456868172,0.271550149,6,52.60219955,3.476299524,-0.257977933,1,4.09299645288307
-985285,1563795,194.9152374,2184.390869,3,0.428799987,371.4641113,7.236299992,0.341541082,5,72.63600159,5.954231739,-3.358346939,2,5.947034496486
-1035285,2293795,144.5018005,1697.901123,4,0.33263737,282.1720886,6.312142849,0.373143107,5,49.64834976,3.312075377,-1.024839759,2,6.12971211135047
-305285,1703795,173.5391693,676.6921387,2,0.319999993,587.500061,12.6019268,0.456931025,7,81.3208313,1.339965463,-0.142456532,3,7.70594343182662
-1105285,1853795,182.3516998,1893.332153,4,0.258399993,307.5477905,9.817700386,0.270713717,5,32.27600098,8.406924248,-5.106683254,2,2.06008170931485
-1045285,1583795,185.8173828,1790.370361,4,0.217790693,249.7585449,10.72825623,0.219548315,5,50.10116196,4.887467861,1.4080652,2,1.69391455582385
-1015285,2253795,163.5513153,1853.315796,4,0.351752579,327.566925,6.316649437,0.292860359,5,53.60721588,7.877472401,2.304405212,2,5.20411041600268
-885285,1473795,218.0495453,2153.068115,3,0.274399996,347.7442017,9.438150406,0.313287318,5,40.59999847,8.819348335,-4.951290607,2,3.517747794135
-475285,1583795,157.3448944,966.2053833,2,0.229444444,466.3612366,12.91461086,0.574698448,7,38.67777634,0.781846106,-0.12567088,3,5.07457947149406
-905285,2303795,190.6238251,1989.897217,2,0.291700006,268.9739075,5.692450047,0.217928901,5,50.47999954,6.072952747,2.982410192,2,2.47261028082607
-1095285,1073795,214.6777039,1369.842163,2,0.25,273.5992126,15.80005264,0.214620575,5,47.253685,3.270202875,-7.613877773,2,1.96659908943841
-95285,1783795,159.5721893,375.7471924,2,0.362857133,831.4833984,12.6865387,0.612664342,6,80.7142868,1.786930919,-0.383810252,1,9.27286204951984
-685285,1433795,206.0999146,1340.12915,2,0.197999999,413.1932983,13.55440044,0.295618087,6,24.26000023,1.608544946,-0.357844949,1,1.6079447602735
-1175285,1383795,164.4407959,1963.243408,3,0.225600004,320.0076904,10.28750038,0.21172452,5,40.36800003,2.903081656,-0.538372755,2,2.04345935615556
-285285,1793795,193.713089,627.3657837,2,0.319999993,608.805481,11.76457405,0.540585101,6,74.97553253,2.551972389,-1.640330434,1,10.0770799475178
-1075285,2333795,143.9319916,2348.770264,4,0.132499993,339.8871155,3.369010448,0.353181511,5,57.15729141,12.05088615,-7.907737732,2,5.15669275609993
-1185285,1283795,150.0090637,2333.468018,1,0.203333333,529.6266479,7.525302887,0.472215265,4,43.4030304,8.491678238,5.124578953,4,6.20900444972451
-635285,1653795,169.3896484,1346.931641,2,0.370000005,369.3474731,11.94560623,0.278096944,6,57.40000153,2.881989241,-1.455780745,1,3.3794117709224
-545285,1923795,168.3025208,1185.587769,2,0.153571427,449.7249146,10.28984737,0.518585086,6,10.56428528,1.539976597,0.428978801,1,2.87908349356132
-975285,2023795,174.6343079,2143.006836,4,0.103600003,491.6794128,5.747399807,0.423697829,5,34.68199921,4.298725128,0.576624274,2,6.09798558619807
-1055285,2243795,198.5278931,2823.522217,5,0.056249999,636.0393677,1.061302066,0.542410314,4,56.72499847,11.54313469,2.77028966,4,16.6831664678695
-675285,1443795,208.4428101,1404.115356,2,0.165959597,418.1117249,13.00924206,0.299563974,6,18.51717186,1.347619295,-0.796349645,1,2.00852446857605
-65285,1643795,166.8928223,426.11026,2,0.412124991,906.1279907,13.31812477,0.666620433,6,80.61000061,1.232467771,-0.320839316,1,10.3170967627854
-1085285,1723795,201.8687592,2292.309082,3,0.3292,498.9195862,6.69659996,0.46298942,4,71.85500336,13.94722366,-3.41172266,4,7.38004380152458
-745285,1183795,191.5136871,1169.650146,2,0.230000004,378.2872314,14.95989609,0.257047743,5,25.27499962,1.110377431,-0.62798965,2,1.29529062750204
-1045285,2253795,142.9781342,2723.095459,5,0.060204081,695.2113037,1.344795823,0.574044108,4,57.3959198,11.96127987,1.680891752,4,15.5359806295364
-1035285,2053795,173.4232788,2115.702637,4,0.313499987,355.2036133,6.342150211,0.229830563,5,45.14899826,6.084172249,0.835643172,2,4.384135970245
-675285,1133795,150.4340057,1188.688477,2,0.276938766,419.7037048,15.04729557,0.330886126,6,53.94897842,1.050541401,0.059854481,1,3.29043866363551
-1115285,2123795,197.8627167,1994.556763,4,0.319999993,221.4612427,6.166093826,0.187201828,5,42.72083282,8.111644745,3.142090321,2,3.03488580801249
-375285,1653795,143.6233063,823.6002197,2,0.355154634,560.3817749,12.36231995,0.414190501,7,77.93608093,1.225845933,0.856324077,3,4.77837841553155
-615285,1603795,148.723175,1541.363281,2,0.156804129,425.5429077,11.19118595,0.321443826,6,31.13195801,1.357565165,-0.656329215,1,3.12515240769863
-715285,2323795,157.9111176,1335.574707,2,0.315200001,336.3626099,7.408549786,0.325156987,6,47.49200058,2.523608923,0.827659488,1,3.64760121550874
-325285,1783795,171.2810669,719.1518555,2,0.318709671,578.1969604,11.69596767,0.457921892,6,81.85161591,1.433612823,0.655413687,1,6.84184272996564
-1085285,1773795,217.1921387,1939.955322,3,0.373232335,372.8998108,9.642323494,0.315335542,4,44.4262619,7.343904018,0.189923242,4,3.79048757442661
-945285,1573795,163.5098267,2306.878906,3,0.377951801,493.3067017,5.951204777,0.447899878,5,67.6493988,5.705112457,6.862807751,2,8.33630501422412
-945285,1403795,236.9452057,2023.708252,5,0.144574463,431.8406982,10.2515955,0.371668458,5,34.3361702,15.27091503,15.78627491,2,5.12850285751481
-985285,1313795,206.0620422,1482.164185,5,0.219746828,215.7402496,13.98683548,0.203081742,5,35.4835434,1.89253664,-1.864725113,2,1.9619373887875
-1125285,1393795,184.061203,2226.729492,3,0.226799995,372.5553894,8.332550049,0.283290923,4,39.15399933,3.674555302,0.361710787,4,2.85737582267057
-1025285,2233795,164.4795227,2280.504395,4,0.116082475,431.2052917,3.603453636,0.391556799,5,57.05463791,6.36833334,5.789320946,2,6.40488366129472
-785285,1483795,141.6252747,2047.786011,2,0.320102036,498.6051331,8.937958717,0.341086388,6,63.42755127,1.792006373,-0.456190288,1,5.2572662582752
-1085285,1153795,168.2923126,1990.668335,3,0.221699998,546.9674072,12.22900009,0.405126393,4,54.84500122,14.6723814,-1.612318873,4,4.34180038558526
-615285,1593795,156.822998,1509.761841,2,0.172222227,425.0314331,11.33843422,0.336463958,6,37.2808075,1.925525784,0.053962167,1,2.79512249014289
-415285,1793795,155.5432739,921.8244019,2,0.319999993,509.7552795,11.25494671,0.430568427,7,88.18510437,1.415065408,0.165058777,3,7.12931151564781
-1195285,2373795,142.0477142,2357.987793,4,0.077303372,959.4199219,2.282640457,0.664418817,4,43.81685257,19.10424995,14.98410892,4,17.9155372984153
-335285,1773795,144.8300171,737.6239624,2,0.319999993,546.2600098,11.6964283,0.433496326,7,73.19230652,1.507932663,1.341740608,3,4.78314715791514
-55285,1553795,183.5542145,365.8706055,2,0.319999993,961.7345581,14.41554832,0.676255941,6,82.13013458,2.782038927,0.22927089,1,10.7482407060926
-1165285,2303795,141.5268097,2472.17627,4,0.163406596,479.858551,1.344450593,0.62855351,5,48.23077011,9.401226044,0.665192008,2,10.3767822793889
-1155285,1393795,200.9165955,2155.716797,4,0.239600003,371.6447144,8.816900253,0.29802078,4,39.2879982,2.917785168,0.55901134,4,2.63985053321966
-555285,1693795,167.65802,1106.795288,2,0.305869579,401.8469238,11.77418518,0.480706155,7,62.56630325,1.118474483,-0.993042707,3,5.34217844365872
-685285,1113795,150.1178436,1186.73877,2,0.248080805,404.6917419,15.40287876,0.280670792,6,57.22626114,1.185757875,0.063108176,1,3.39455344964833
-545285,1663795,135.6599884,1148.573853,2,0.370000005,419.7775879,11.9692421,0.328984648,6,77.89292908,1.564634562,-0.8623119,1,5.80195801127872
-465285,1623795,166.4238892,929.8272095,2,0.284000009,449.0539856,12.63933372,0.412281454,7,64.27999878,1.534264088,-1.206896544,3,5.0147908505639
-1155285,1353795,196.8018341,2074.0271,3,0.224399999,315.9717102,9.503649712,0.210036114,5,42.36299896,4.689906597,0.712371588,2,1.44392461199117
-435285,1683795,146.9229126,895.3474121,2,0.319999993,492.78479,12.04300022,0.537619889,7,75.99052429,0.723837852,0.095498845,3,6.18731796276201
-855285,2233795,204.6383362,1713.243896,4,0.299354851,315.6090088,7.604838848,0.30689013,5,42.36559296,2.997014284,-4.495271206,2,3.45543704906078
-995285,1843795,141.293396,2985.357666,4,0.283939391,807.8881836,1.48515141,0.736955941,4,59.97070694,9.136809349,1.34369278,4,12.0578818991475
-265285,1683795,131.868576,616.3552246,2,0.209195405,634.041626,13.0611496,0.569729507,7,36.33218384,0.799942195,0.090764791,3,4.50410980602114
-905285,1993795,217.057724,2512.948975,3,0.182857141,865.8840942,3.782197714,0.732269704,4,42.02637482,14.27453136,-4.676674843,4,12.6980925652936
-605285,1723795,165.0711212,1327.44397,2,0.259587616,376.0021057,11.00494862,0.294581234,6,63.98453522,0.815126181,0.152532756,1,2.68250213032157
-515285,1663795,167.4608917,1059.848999,2,0.382857144,432.8708496,12.08025551,0.354455441,7,77.8897934,1.36296308,0.747876704,3,4.60379460668263
-1005285,1883795,148.7604828,2484.475586,3,0.287200004,608.2488403,5.247650146,0.702497244,4,60.06800079,17.1556797,2.14653039,4,12.4381431748039
-175285,1783795,169.3587494,441.8609924,2,0.319999993,744.1137085,12.36569118,0.586698115,6,78.99681091,2.483055353,0.384655327,1,11.3532364195221
-925285,1723795,173.049408,3074.105957,3,0.117857143,542.9346924,2.092857122,0.520686984,4,51.17142868,10.00203609,6.452794552,4,4.78399582413682
-815285,1103795,149.8276215,1277.959106,2,0.291700006,415.2145081,14.99370003,0.226870164,5,64.57499695,2.014305592,0.388024569,2,3.25481841373943
-105285,1803795,184.9650574,396.540863,2,0.339387745,810.1488037,12.49428558,0.587575853,7,72.3959198,1.831972003,0.042107735,3,7.94947075164454
-1085285,1963795,180.6875763,1731.658813,4,0.249599993,278.9898071,8.779399872,0.218627036,5,38.42200089,5.359949589,2.390196323,2,2.4461292950861
-115285,1603795,138.7545166,380.7573853,2,0.283874989,829.6777344,14.1494379,0.623370647,7,57.68375015,0.771789551,-0.268679649,3,5.18371370213162
-585285,1873795,137.5069733,1367.158813,2,0.210315794,441.640686,9.90321064,0.409712225,6,27.07052612,1.024901152,0.216546357,1,4.32433321421921
-685285,1353795,145.4369507,1277.561401,2,0.36559999,435.9260864,14.16345024,0.280318558,6,57.20999908,1.330527306,-1.73115778,1,2.43857562728295
-525285,1973795,145.0494537,1137.498901,2,0.319999993,466.2458496,9.980052948,0.46314919,7,63.29999924,0.818257153,-0.206206843,3,5.16297555809068
-1135285,1423795,193.5458374,2110.412842,4,0.231020406,360.6208496,9.204183578,0.310501695,5,39.03061295,4.77588892,1.171883225,2,2.62835738680084
-845285,2043795,169.4127502,2727.885498,4,0.170000002,479.1167603,1.887806177,0.614638627,4,35.29999924,5.452499866,-2.908897161,4,8.3912744036013
-805285,2263795,185.4425507,1702.820557,2,0.319999993,303.325592,7.027299881,0.255029202,6,42.3370018,2.638573408,0.514658213,1,3.26372403021557
-905285,1333795,160.0191193,1852.751953,5,0.370000005,364.4255981,10.6931448,0.194318056,5,54.90000153,1.605117202,0.712996125,2,3.5844416295545
-915285,2373795,166.0460968,1485.376831,4,0.323500007,345.0848083,7.086299896,0.221288294,5,59.34400177,4.636083603,-0.19811596,2,4.20340510707519
-335285,1723795,161.6902618,708.0008545,2,0.319999993,568.8527222,12.42396736,0.407676339,7,81.7771759,1.183510423,-0.419629127,3,5.6193651121918
-285285,1803795,134.6043549,644.960144,2,0.319999993,618.2288818,11.70693207,0.51031971,6,81.15454865,1.16972959,0.801790476,1,6.81405194407481
-485285,1673795,172.9766846,993.6964111,2,0.392947376,445.2609863,12.071105,0.379903048,6,78.28315735,1.397673965,-0.629425526,1,5.5285913373345
-745285,1303795,207.8348389,1285.888184,2,0.251546383,391.3179626,14.38288689,0.270948261,6,31.59175301,2.106856108,0.219611019,1,1.28978105467355
-765285,1223795,163.6511993,1145.836426,2,0.326938778,365.7634888,15.06984711,0.249630153,5,46.26122284,1.403609633,-1.671112061,2,1.00742904433717
-1085285,2523795,163.7825317,2474.561035,4,0.078225806,712.4519653,1.280403256,0.556968212,5,45.7387085,12.26548958,-7.488827229,2,12.7624876188385
-1105285,2193795,170.3077698,2013.985962,4,0.283333331,206.8027039,3.869635344,0.287537485,5,33.55833435,0.907911181,-0.152127594,2,1.38977971822272
-1085285,2173795,155.6464386,2066.294434,4,0.324999988,222.0315704,4.447899818,0.18708168,5,32.68000031,2.129524946,-3.569530725,2,2.86616662932209
-1215285,2213795,207.361496,2230.12207,4,0.233368427,503.9656372,3.369263172,0.547534645,5,52.38736725,10.08417892,1.713274717,2,7.039370123568
-915285,2103795,159.7468567,2254.912598,4,0.303877562,432.2974548,4.435918331,0.288048625,5,49.29795837,4.057574272,4.64394331,2,4.17410564601909
-595285,1933795,129.6641846,1352.235474,2,0.268041223,423.2602234,9.565103531,0.384371966,7,44.71237183,1.175966859,-0.492429167,3,5.98174783997919
-915285,2483795,160.1156921,2439.594482,4,0.142800003,672.2053833,1.960349917,0.679655313,4,57.75,16.10619926,-1.85912466,4,13.0412366092814
-155285,1723795,152.3961029,446.2581482,2,0.315425545,782.9653931,12.87595749,0.584369421,7,79.57659912,1.490068555,-0.561173558,3,7.29700157758597
-95285,1603795,141.1228943,380.6455383,2,0.323176473,870.9197388,14.08323574,0.621739745,7,86.66000366,0.990570247,-0.346015245,3,7.99730474007495
-865285,1843795,144.4152527,3523.586914,131,0.163913041,900.1851196,-1.182337046,0.41550678,6,41.50217438,19.43544006,17.56324577,1,10.7623898987724
-705285,1403795,140.6681366,1320.010254,2,0.115999997,409.8429871,13.79055023,0.318323761,5,37.08399963,6.532381058,1.839622021,2,2.93158795517413
-915285,2313795,219.9864044,2151.576904,4,0.215050504,374.3361816,4.888383865,0.282466084,5,56.46363449,9.905179024,-3.246676445,2,5.00454400009526
-255285,1843795,148.3358612,544.8219604,2,0.319999993,640.8466797,11.38848972,0.514502466,7,81.75,1.667675495,-0.419396728,3,7.81270640065513
-905285,1283795,215.3637085,1998.553345,2,0.253300011,407.4695129,10.64659977,0.263287991,6,48.69900131,2.769100428,0.188430145,1,2.62119879498384
-885285,2413795,207.3061829,3127.474365,4,0.106224492,780.0007935,-2.286785841,0.360183567,6,45.02653122,13.91759014,9.350367546,1,11.2214752237416
-385285,1753795,163.014801,790.7346191,2,0.313402057,515.9938354,11.96144295,0.4354119,6,80.95979309,1.79663372,-0.648775399,1,6.28378507923365
-1105285,2153795,223.6651764,2132.471191,4,0.319999993,238.7098236,5.275350094,0.208894506,5,39.65599823,5.869858265,2.091696501,2,2.56584713109347
-905285,1723795,162.2613983,2829.446777,3,0.216000006,356.7477417,3.238736868,0.390431285,6,52.50737,8.62140274,-3.583863497,1,4.37332801794814
-1055285,2473795,144.4967499,2315.549805,3,0.128000006,508.4634094,4.201950073,0.452243567,4,58.10800171,15.9231739,-1.032629967,4,8.74455922918975
-715285,1363795,169.9223022,1342.843506,2,0.216199994,417.5177002,13.88549995,0.284604698,6,43.96699905,3.153934002,-0.122366473,1,1.99192964087596
-85285,1803795,188.7856293,373.079834,2,0.351875007,828.6957397,12.57787514,0.653713882,6,81.00875092,2.688649416,-0.05631892,1,8.11811564344611
-775285,2173795,177.4423523,2236.211182,1,0.114,475.6246948,4.771800041,0.518611193,4,33.58200073,11.94466305,4.847015381,4,6.21774590972175
-855285,2383795,125.2664337,1558.3479,2,0.319999993,339.6827393,7.224270821,0.353337079,5,57.25,3.765121222,-0.661676347,2,5.86152889304824
4715,1753795,161.6256104,363.9417114,2,0.4012371,920.8988037,12.44603062,0.713398755,6,83.08247375,1.928226352,-0.471038491,1,11.2633880032366
74715,1633795,170.7446136,313.5393982,2,0.389999986,1106.525024,13.61817741,0.715685546,7,80.67604065,1.164434433,-0.460563362,3,11.4125243321329
-525285,1893795,165.8571625,1131.940674,2,0.342916667,465.2379456,10.52838516,0.409230769,7,72.17708588,2.927690268,-0.145715997,3,5.94677644678026
4715,1833795,150.0211487,384.0845947,2,0.368124992,911.9235229,11.875,0.718838811,7,73.18958282,2.122855663,-0.136068016,3,10.656061874956
-1035285,1993795,170.068634,1953.174561,4,0.293199986,401.0065002,7.406799793,0.311900228,5,54.11299896,7.207732677,7.519890785,2,4.8391296985756
4715,1713795,149.9506226,346.5427856,2,0.428453594,952.5921021,12.62747383,0.709954977,6,80.89381409,1.735669017,0.919787169,1,9.96560497200693
-715285,2373795,177.4267731,1405.078125,2,0.319999993,368.0281982,6.940949917,0.387856424,6,48.4070015,4.265057564,0.53871578,1,5.93808582768236
-1165285,2273795,125.5900192,2387.573486,4,0.354659081,473.3468323,1.752272725,0.401549816,5,60.18863678,5.31248045,3.39128685,2,8.80572865876246
-235285,1813795,159.3371887,545.4747314,2,0.319999993,662.0841064,11.79973984,0.551044285,6,77.82707977,2.334984541,-0.320875645,1,10.1189319978603
