Site ID,State,County,Lat,Long,Date,Daily_PM2.5_ug_m3,Daily_AQI
60192008,California,Fresno,36.198672,-120.101096,12/31/2025,8.2,46
60192009,California,Fresno,36.6342250009037,-120.382331,01/01/2025,1.1,6
60192009,California,Fresno,36.6342250009037,-120.382331,01/02/2025,5.3,29
60192009,California,Fresno,36.6342250009037,-120.382331,01/03/2025,16.3,64
60192009,California,Fresno,36.6342250009037,-120.382331,01/04/2025,1.7,9
60192009,California,Fresno,36.6342250009037,-120.382331,01/05/2025,0.6,3
60192009,California,Fresno,36.6342250009037,-120.382331,01/06/2025,2.5,14
60192009,California,Fresno,36.6342250009037,-120.382331,01/07/2025,3.6,20
60192009,California,Fresno,36.6342250009037,-120.382331,01/08/2025,6.7,37
60192009,California,Fresno,36.6342250009037,-120.382331,01/09/2025,5.7,32
60192009,California,Fresno,36.6342250009037,-120.382331,01/10/2025,8.1,45
60192009,California,Fresno,36.6342250009037,-120.382331,01/11/2025,3.6,20
60192009,California,Fresno,36.6342250009037,-120.382331,01/12/2025,2.4,13
60192009,California,Fresno,36.6342250009037,-120.382331,01/13/2025,4.5,25
60192009,California,Fresno,36.6342250009037,-120.382331,01/14/2025,3.6,20
60192009,California,Fresno,36.6342250009037,-120.382331,01/15/2025,7.1,39
60192009,California,Fresno,36.6342250009037,-120.382331,01/16/2025,8.2,46
60192009,California,Fresno,36.6342250009037,-120.382331,01/17/2025,10.8,54
60192009,California,Fresno,36.6342250009037,-120.382331,01/18/2025,11.5,55
60192009,California,Fresno,36.6342250009037,-120.382331,01/19/2025,8,44
60192009,California,Fresno,36.6342250009037,-120.382331,01/20/2025,10.3,53
60192009,California,Fresno,36.6342250009037,-120.382331,01/21/2025,7.8,43
60192009,California,Fresno,36.6342250009037,-120.382331,01/22/2025,5.8,32
60192009,California,Fresno,36.6342250009037,-120.382331,01/23/2025,9.7,52
60192009,California,Fresno,36.6342250009037,-120.382331,01/24/2025,17.3,66
60192009,California,Fresno,36.6342250009037,-120.382331,01/25/2025,12.7,58
60192009,California,Fresno,36.6342250009037,-120.382331,01/26/2025,2.9,16
60192009,California,Fresno,36.6342250009037,-120.382331,01/27/2025,2.6,14
60192009,California,Fresno,36.6342250009037,-120.382331,01/28/2025,4,22
60192009,California,Fresno,36.6342250009037,-120.382331,01/29/2025,4.8,27
60192009,California,Fresno,36.6342250009037,-120.382331,01/30/2025,10.1,53
60192009,California,Fresno,36.6342250009037,-120.382331,01/31/2025,14.2,61
60192009,California,Fresno,36.6342250009037,-120.382331,02/01/2025,19.6,71
60192009,California,Fresno,36.6342250009037,-120.382331,02/02/2025,6.9,38
60192009,California,Fresno,36.6342250009037,-120.382331,02/03/2025,5,28
60192009,California,Fresno,36.6342250009037,-120.382331,02/04/2025,2.9,16
60192009,California,Fresno,36.6342250009037,-120.382331,02/05/2025,2.4,13
60192009,California,Fresno,36.6342250009037,-120.382331,02/06/2025,3.4,19
60192009,California,Fresno,36.6342250009037,-120.382331,02/07/2025,3.6,20
60192009,California,Fresno,36.6342250009037,-120.382331,02/08/2025,0.6,3
60192009,California,Fresno,36.6342250009037,-120.382331,02/09/2025,0.9,5
60192009,California,Fresno,36.6342250009037,-120.382331,02/10/2025,1.2,7
60192009,California,Fresno,36.6342250009037,-120.382331,02/11/2025,2.2,12
60192009,California,Fresno,36.6342250009037,-120.382331,02/12/2025,3.4,19
60192009,California,Fresno,36.6342250009037,-120.382331,02/13/2025,4,22
60192009,California,Fresno,36.6342250009037,-120.382331,02/14/2025,4.2,23
60192009,California,Fresno,36.6342250009037,-120.382331,02/15/2025,3.3,18
60192009,California,Fresno,36.6342250009037,-120.382331,02/16/2025,3.9,22
60192009,California,Fresno,36.6342250009037,-120.382331,02/17/2025,2.8,16
60192009,California,Fresno,36.6342250009037,-120.382331,02/18/2025,1.7,9
60192009,California,Fresno,36.6342250009037,-120.382331,02/19/2025,2.6,14
60192009,California,Fresno,36.6342250009037,-120.382331,02/20/2025,3.8,21
60192009,California,Fresno,36.6342250009037,-120.382331,02/21/2025,3.3,18
60192009,California,Fresno,36.6342250009037,-120.382331,02/22/2025,3,17
60192009,California,Fresno,36.6342250009037,-120.382331,02/23/2025,3.1,17
60192009,California,Fresno,36.6342250009037,-120.382331,02/24/2025,7.5,42
60192009,California,Fresno,36.6342250009037,-120.382331,02/25/2025,4.7,26
60192009,California,Fresno,36.6342250009037,-120.382331,02/26/2025,2,11
60192009,California,Fresno,36.6342250009037,-120.382331,02/27/2025,5.2,29
60192009,California,Fresno,36.6342250009037,-120.382331,02/28/2025,6.6,37
60192009,California,Fresno,36.6342250009037,-120.382331,03/01/2025,4.1,23
60192009,California,Fresno,36.6342250009037,-120.382331,03/02/2025,2,11
60192009,California,Fresno,36.6342250009037,-120.382331,03/03/2025,2,11
60192009,California,Fresno,36.6342250009037,-120.382331,03/04/2025,2,11
60192009,California,Fresno,36.6342250009037,-120.382331,03/05/2025,3.3,18
60192009,California,Fresno,36.6342250009037,-120.382331,03/06/2025,0.6,3
60192009,California,Fresno,36.6342250009037,-120.382331,03/07/2025,3,17
60192009,California,Fresno,36.6342250009037,-120.382331,03/08/2025,2.3,13
60192009,California,Fresno,36.6342250009037,-120.382331,03/09/2025,2.6,14
60192009,California,Fresno,36.6342250009037,-120.382331,03/10/2025,4.8,27
60192009,California,Fresno,36.6342250009037,-120.382331,03/11/2025,3.5,19
60192009,California,Fresno,36.6342250009037,-120.382331,03/12/2025,1.3,7
60192009,California,Fresno,36.6342250009037,-120.382331,03/13/2025,0.8,4
60192009,California,Fresno,36.6342250009037,-120.382331,03/14/2025,2.3,13
60192009,California,Fresno,36.6342250009037,-120.382331,03/15/2025,6,33
60192009,California,Fresno,36.6342250009037,-120.382331,03/16/2025,4.5,25
60192009,California,Fresno,36.6342250009037,-120.382331,03/17/2025,3.7,21
60192009,California,Fresno,36.6342250009037,-120.382331,03/18/2025,1.6,9
60192009,California,Fresno,36.6342250009037,-120.382331,03/19/2025,2.9,16
60192009,California,Fresno,36.6342250009037,-120.382331,03/20/2025,2.9,16
60192009,California,Fresno,36.6342250009037,-120.382331,03/21/2025,2.4,13
60192009,California,Fresno,36.6342250009037,-120.382331,03/22/2025,5.7,32
60192009,California,Fresno,36.6342250009037,-120.382331,03/23/2025,2.5,14
60192009,California,Fresno,36.6342250009037,-120.382331,03/24/2025,1.7,9
60192009,California,Fresno,36.6342250009037,-120.382331,03/25/2025,5.3,29
60192009,California,Fresno,36.6342250009037,-120.382331,03/26/2025,4.6,26
60192009,California,Fresno,36.6342250009037,-120.382331,03/27/2025,3,17
60192009,California,Fresno,36.6342250009037,-120.382331,03/28/2025,3.6,20
60192009,California,Fresno,36.6342250009037,-120.382331,03/29/2025,2.2,12
60192009,California,Fresno,36.6342250009037,-120.382331,03/30/2025,2.2,12
60192009,California,Fresno,36.6342250009037,-120.382331,03/31/2025,1.3,7
60192009,California,Fresno,36.6342250009037,-120.382331,04/01/2025,2.7,15
60192009,California,Fresno,36.6342250009037,-120.382331,04/02/2025,1.7,9
60192009,California,Fresno,36.6342250009037,-120.382331,04/03/2025,2.8,16
60192009,California,Fresno,36.6342250009037,-120.382331,04/04/2025,3.1,17
60192009,California,Fresno,36.6342250009037,-120.382331,04/05/2025,2.8,16
60192009,California,Fresno,36.6342250009037,-120.382331,04/06/2025,2.7,15
60192009,California,Fresno,36.6342250009037,-120.382331,04/07/2025,2.4,13
60192009,California,Fresno,36.6342250009037,-120.382331,04/08/2025,2.4,13
60192009,California,Fresno,36.6342250009037,-120.382331,04/09/2025,4.3,24
60192009,California,Fresno,36.6342250009037,-120.382331,04/10/2025,4.5,25
60192009,California,Fresno,36.6342250009037,-120.382331,04/11/2025,4,22
60192009,California,Fresno,36.6342250009037,-120.382331,04/12/2025,4.9,27
60192009,California,Fresno,36.6342250009037,-120.382331,04/13/2025,5.5,31
60192009,California,Fresno,36.6342250009037,-120.382331,04/14/2025,5.6,31
60192009,California,Fresno,36.6342250009037,-120.382331,04/15/2025,6.5,36
60192009,California,Fresno,36.6342250009037,-120.382331,04/16/2025,7.8,43
60192009,California,Fresno,36.6342250009037,-120.382331,04/17/2025,6.3,35
60192009,California,Fresno,36.6342250009037,-120.382331,04/18/2025,6.3,35
60192009,California,Fresno,36.6342250009037,-120.382331,04/19/2025,5.4,30
60192009,California,Fresno,36.6342250009037,-120.382331,04/20/2025,5.4,30
60192009,California,Fresno,36.6342250009037,-120.382331,04/21/2025,5.5,31
60192009,California,Fresno,36.6342250009037,-120.382331,04/22/2025,4.4,24
60192009,California,Fresno,36.6342250009037,-120.382331,04/23/2025,5,28
60192009,California,Fresno,36.6342250009037,-120.382331,04/24/2025,6.7,37
60192009,California,Fresno,36.6342250009037,-120.382331,04/25/2025,4.7,26
60192009,California,Fresno,36.6342250009037,-120.382331,04/26/2025,1.9,11
60192009,California,Fresno,36.6342250009037,-120.382331,04/27/2025,2.2,12
60192009,California,Fresno,36.6342250009037,-120.382331,04/28/2025,5,28
60192009,California,Fresno,36.6342250009037,-120.382331,04/29/2025,4.6,26
60192009,California,Fresno,36.6342250009037,-120.382331,04/30/2025,5.8,32
60192009,California,Fresno,36.6342250009037,-120.382331,05/01/2025,8,44
60192009,California,Fresno,36.6342250009037,-120.382331,05/02/2025,6.2,34
60192009,California,Fresno,36.6342250009037,-120.382331,05/03/2025,4.6,26
60192009,California,Fresno,36.6342250009037,-120.382331,05/04/2025,5.8,32
60192009,California,Fresno,36.6342250009037,-120.382331,05/05/2025,7.3,41
60192009,California,Fresno,36.6342250009037,-120.382331,05/06/2025,7.5,42
60192009,California,Fresno,36.6342250009037,-120.382331,05/07/2025,10.5,54
60192009,California,Fresno,36.6342250009037,-120.382331,05/08/2025,9.2,51
60192009,California,Fresno,36.6342250009037,-120.382331,05/09/2025,8,44
60192009,California,Fresno,36.6342250009037,-120.382331,05/10/2025,5.4,30
60192009,California,Fresno,36.6342250009037,-120.382331,05/11/2025,3,17
60192009,California,Fresno,36.6342250009037,-120.382331,05/12/2025,2.4,13
60192009,California,Fresno,36.6342250009037,-120.382331,05/13/2025,2.2,12
60192009,California,Fresno,36.6342250009037,-120.382331,05/14/2025,6.3,35
60192009,California,Fresno,36.6342250009037,-120.382331,05/15/2025,5.3,29
60192009,California,Fresno,36.6342250009037,-120.382331,05/16/2025,5.2,29
60192009,California,Fresno,36.6342250009037,-120.382331,05/17/2025,4.8,27
60192009,California,Fresno,36.6342250009037,-120.382331,05/18/2025,6.7,37
60192009,California,Fresno,36.6342250009037,-120.382331,05/19/2025,5.3,29
60192009,California,Fresno,36.6342250009037,-120.382331,05/20/2025,3.7,21
60192009,California,Fresno,36.6342250009037,-120.382331,05/21/2025,5,28
60192009,California,Fresno,36.6342250009037,-120.382331,05/22/2025,5.6,31
60192009,California,Fresno,36.6342250009037,-120.382331,05/23/2025,2.6,14
60192009,California,Fresno,36.6342250009037,-120.382331,05/24/2025,5.5,31
60192009,California,Fresno,36.6342250009037,-120.382331,05/25/2025,4.2,23
60192009,California,Fresno,36.6342250009037,-120.382331,05/26/2025,2.6,14
60192009,California,Fresno,36.6342250009037,-120.382331,05/27/2025,3.5,19
60192009,California,Fresno,36.6342250009037,-120.382331,05/28/2025,5.8,32
60192009,California,Fresno,36.6342250009037,-120.382331,05/29/2025,4,22
60192009,California,Fresno,36.6342250009037,-120.382331,05/30/2025,6.9,38
60192009,California,Fresno,36.6342250009037,-120.382331,05/31/2025,7.4,41
60192009,California,Fresno,36.6342250009037,-120.382331,06/01/2025,3,17
60192009,California,Fresno,36.6342250009037,-120.382331,06/02/2025,8.2,46
60192009,California,Fresno,36.6342250009037,-120.382331,06/03/2025,6.7,37
60192009,California,Fresno,36.6342250009037,-120.382331,06/04/2025,8.7,48
60192009,California,Fresno,36.6342250009037,-120.382331,06/05/2025,9,50
60192009,California,Fresno,36.6342250009037,-120.382331,06/06/2025,7.6,42
60192009,California,Fresno,36.6342250009037,-120.382331,06/07/2025,7.1,39
60192009,California,Fresno,36.6342250009037,-120.382331,06/08/2025,6,33
60192009,California,Fresno,36.6342250009037,-120.382331,06/09/2025,7.3,41
60192009,California,Fresno,36.6342250009037,-120.382331,06/10/2025,7.7,43
60192009,California,Fresno,36.6342250009037,-120.382331,06/11/2025,9.7,52
60192009,California,Fresno,36.6342250009037,-120.382331,06/12/2025,10,53
60192009,California,Fresno,36.6342250009037,-120.382331,06/13/2025,5,28
60192009,California,Fresno,36.6342250009037,-120.382331,06/14/2025,5.4,30
60192009,California,Fresno,36.6342250009037,-120.382331,06/15/2025,7.5,42
60192009,California,Fresno,36.6342250009037,-120.382331,06/16/2025,4.7,26
60192009,California,Fresno,36.6342250009037,-120.382331,06/17/2025,4.9,27
60192009,California,Fresno,36.6342250009037,-120.382331,06/18/2025,5.5,31
60192009,California,Fresno,36.6342250009037,-120.382331,06/19/2025,6.3,35
60192009,California,Fresno,36.6342250009037,-120.382331,06/20/2025,6.3,35
60192009,California,Fresno,36.6342250009037,-120.382331,06/21/2025,3.6,20
60192009,California,Fresno,36.6342250009037,-120.382331,06/22/2025,3.1,17
60192009,California,Fresno,36.6342250009037,-120.382331,06/23/2025,6.9,38
60192009,California,Fresno,36.6342250009037,-120.382331,06/24/2025,4.8,27
60192009,California,Fresno,36.6342250009037,-120.382331,06/25/2025,6.1,34
60192009,California,Fresno,36.6342250009037,-120.382331,06/26/2025,4.5,25
60192009,California,Fresno,36.6342250009037,-120.382331,06/27/2025,6.2,34
60192009,California,Fresno,36.6342250009037,-120.382331,06/28/2025,8.1,45
60192009,California,Fresno,36.6342250009037,-120.382331,06/29/2025,7.5,42
60192009,California,Fresno,36.6342250009037,-120.382331,06/30/2025,6.2,34
60192009,California,Fresno,36.6342250009037,-120.382331,07/01/2025,6.7,37
60192009,California,Fresno,36.6342250009037,-120.382331,07/02/2025,8.9,49
60192009,California,Fresno,36.6342250009037,-120.382331,07/03/2025,8.4,47
60192009,California,Fresno,36.6342250009037,-120.382331,07/04/2025,4.7,26
60192009,California,Fresno,36.6342250009037,-120.382331,07/05/2025,6,33
60192009,California,Fresno,36.6342250009037,-120.382331,07/06/2025,6.4,36
60192009,California,Fresno,36.6342250009037,-120.382331,07/07/2025,7.3,41
60192009,California,Fresno,36.6342250009037,-120.382331,07/08/2025,6.2,34
60192009,California,Fresno,36.6342250009037,-120.382331,07/09/2025,6.4,36
60192009,California,Fresno,36.6342250009037,-120.382331,07/10/2025,7.4,41
60192009,California,Fresno,36.6342250009037,-120.382331,07/11/2025,12.5,57
60192009,California,Fresno,36.6342250009037,-120.382331,07/12/2025,12.7,58
60192009,California,Fresno,36.6342250009037,-120.382331,07/13/2025,10.4,53
60192009,California,Fresno,36.6342250009037,-120.382331,07/14/2025,8.8,49
60192009,California,Fresno,36.6342250009037,-120.382331,07/15/2025,7.9,44
60192009,California,Fresno,36.6342250009037,-120.382331,07/16/2025,5.7,32
60192009,California,Fresno,36.6342250009037,-120.382331,07/17/2025,5.8,32
60192009,California,Fresno,36.6342250009037,-120.382331,07/18/2025,6.6,37
60192009,California,Fresno,36.6342250009037,-120.382331,07/19/2025,6.3,35
60192009,California,Fresno,36.6342250009037,-120.382331,07/20/2025,5.4,30
60192009,California,Fresno,36.6342250009037,-120.382331,07/21/2025,5.4,30
60192009,California,Fresno,36.6342250009037,-120.382331,07/22/2025,3.8,21
60192009,California,Fresno,36.6342250009037,-120.382331,07/23/2025,5.2,29
60192009,California,Fresno,36.6342250009037,-120.382331,07/24/2025,4.8,27
60192009,California,Fresno,36.6342250009037,-120.382331,07/25/2025,4.3,24
60192009,California,Fresno,36.6342250009037,-120.382331,07/26/2025,5.3,29
60192009,California,Fresno,36.6342250009037,-120.382331,07/27/2025,5,28
60192009,California,Fresno,36.6342250009037,-120.382331,07/28/2025,6.1,34
60192009,California,Fresno,36.6342250009037,-120.382331,07/29/2025,5.9,33
60192009,California,Fresno,36.6342250009037,-120.382331,07/30/2025,10.7,54
60192009,California,Fresno,36.6342250009037,-120.382331,07/31/2025,9.6,52
60192009,California,Fresno,36.6342250009037,-120.382331,08/01/2025,8.6,48
60192009,California,Fresno,36.6342250009037,-120.382331,08/02/2025,6.8,38
60192009,California,Fresno,36.6342250009037,-120.382331,08/03/2025,6.9,38
60192009,California,Fresno,36.6342250009037,-120.382331,08/04/2025,5.7,32
60192009,California,Fresno,36.6342250009037,-120.382331,08/05/2025,4.8,27
60192009,California,Fresno,36.6342250009037,-120.382331,08/06/2025,5.6,31
60192009,California,Fresno,36.6342250009037,-120.382331,08/07/2025,6.6,37
60192009,California,Fresno,36.6342250009037,-120.382331,08/08/2025,8.2,46
60192009,California,Fresno,36.6342250009037,-120.382331,08/09/2025,12.1,57
60192009,California,Fresno,36.6342250009037,-120.382331,08/10/2025,9.2,51
60192009,California,Fresno,36.6342250009037,-120.382331,08/11/2025,10.6,54
60192009,California,Fresno,36.6342250009037,-120.382331,08/12/2025,8.5,47
60192009,California,Fresno,36.6342250009037,-120.382331,08/13/2025,7.7,43
60192009,California,Fresno,36.6342250009037,-120.382331,08/14/2025,8,44
60192009,California,Fresno,36.6342250009037,-120.382331,08/15/2025,7.5,42
60192009,California,Fresno,36.6342250009037,-120.382331,08/16/2025,5.5,31
60192009,California,Fresno,36.6342250009037,-120.382331,08/17/2025,4.7,26
60192009,California,Fresno,36.6342250009037,-120.382331,08/18/2025,5.1,28
60192009,California,Fresno,36.6342250009037,-120.382331,08/19/2025,6.4,36
60192009,California,Fresno,36.6342250009037,-120.382331,08/20/2025,6.7,37
60192009,California,Fresno,36.6342250009037,-120.382331,08/21/2025,8.6,48
60192009,California,Fresno,36.6342250009037,-120.382331,08/22/2025,8.7,48
60192009,California,Fresno,36.6342250009037,-120.382331,08/23/2025,14.7,61
60192009,California,Fresno,36.6342250009037,-120.382331,08/24/2025,10.9,54
60192009,California,Fresno,36.6342250009037,-120.382331,08/25/2025,8,44
60192009,California,Fresno,36.6342250009037,-120.382331,08/26/2025,11.4,55
60192009,California,Fresno,36.6342250009037,-120.382331,08/27/2025,12.4,57
60192009,California,Fresno,36.6342250009037,-120.382331,08/28/2025,11.2,55
60192009,California,Fresno,36.6342250009037,-120.382331,08/29/2025,7.2,40
60192009,California,Fresno,36.6342250009037,-120.382331,08/30/2025,7.6,42
60192009,California,Fresno,36.6342250009037,-120.382331,08/31/2025,7.1,39
60192009,California,Fresno,36.6342250009037,-120.382331,09/01/2025,9.2,51
60192009,California,Fresno,36.6342250009037,-120.382331,09/02/2025,9.3,51
60192009,California,Fresno,36.6342250009037,-120.382331,09/03/2025,10.1,53
60192009,California,Fresno,36.6342250009037,-120.382331,09/04/2025,7.5,42
60192009,California,Fresno,36.6342250009037,-120.382331,09/05/2025,14.6,61
60192009,California,Fresno,36.6342250009037,-120.382331,09/06/2025,10.9,54
60192009,California,Fresno,36.6342250009037,-120.382331,09/07/2025,5.9,33
60192009,California,Fresno,36.6342250009037,-120.382331,09/08/2025,5.3,29
60192009,California,Fresno,36.6342250009037,-120.382331,09/09/2025,4.2,23
60192009,California,Fresno,36.6342250009037,-120.382331,09/10/2025,3.6,20
60192009,California,Fresno,36.6342250009037,-120.382331,09/11/2025,5.5,31
60192009,California,Fresno,36.6342250009037,-120.382331,09/12/2025,7.2,40
60192009,California,Fresno,36.6342250009037,-120.382331,09/13/2025,8.4,47
60192009,California,Fresno,36.6342250009037,-120.382331,09/14/2025,5.7,32
60192009,California,Fresno,36.6342250009037,-120.382331,09/15/2025,6.1,34
60192009,California,Fresno,36.6342250009037,-120.382331,09/16/2025,6.9,38
60192009,California,Fresno,36.6342250009037,-120.382331,09/17/2025,8.6,48
60192009,California,Fresno,36.6342250009037,-120.382331,09/18/2025,10.6,54
60192009,California,Fresno,36.6342250009037,-120.382331,09/19/2025,10.9,54
60192009,California,Fresno,36.6342250009037,-120.382331,09/20/2025,9.2,51
60192009,California,Fresno,36.6342250009037,-120.382331,09/21/2025,6.5,36
60192009,California,Fresno,36.6342250009037,-120.382331,09/22/2025,6,33
60192009,California,Fresno,36.6342250009037,-120.382331,09/23/2025,6.4,36
60192009,California,Fresno,36.6342250009037,-120.382331,09/24/2025,7.1,39
60192009,California,Fresno,36.6342250009037,-120.382331,09/25/2025,6,33
60192009,California,Fresno,36.6342250009037,-120.382331,09/26/2025,9.3,51
60192009,California,Fresno,36.6342250009037,-120.382331,09/27/2025,11.1,55
60192009,California,Fresno,36.6342250009037,-120.382331,09/28/2025,8.9,49
60192009,California,Fresno,36.6342250009037,-120.382331,09/29/2025,7,39
60192009,California,Fresno,36.6342250009037,-120.382331,09/30/2025,5,28
60192009,California,Fresno,36.6342250009037,-120.382331,10/01/2025,3.2,18
60192009,California,Fresno,36.6342250009037,-120.382331,10/02/2025,5.2,29
60192009,California,Fresno,36.6342250009037,-120.382331,10/03/2025,5,28
60192009,California,Fresno,36.6342250009037,-120.382331,10/04/2025,5.2,29
60192009,California,Fresno,36.6342250009037,-120.382331,10/05/2025,3.5,19
60192009,California,Fresno,36.6342250009037,-120.382331,10/06/2025,4.8,27
60192009,California,Fresno,36.6342250009037,-120.382331,10/07/2025,5,28
60192009,California,Fresno,36.6342250009037,-120.382331,10/08/2025,5.5,31
60192009,California,Fresno,36.6342250009037,-120.382331,10/09/2025,5.7,32
60192009,California,Fresno,36.6342250009037,-120.382331,10/10/2025,5.2,29
60192009,California,Fresno,36.6342250009037,-120.382331,10/11/2025,3.7,21
60192009,California,Fresno,36.6342250009037,-120.382331,10/12/2025,1.7,9
60192009,California,Fresno,36.6342250009037,-120.382331,10/13/2025,3,17
60192009,California,Fresno,36.6342250009037,-120.382331,10/14/2025,2.4,13
60192009,California,Fresno,36.6342250009037,-120.382331,10/15/2025,4.3,24
60192009,California,Fresno,36.6342250009037,-120.382331,10/16/2025,5.2,29
60192009,California,Fresno,36.6342250009037,-120.382331,10/17/2025,6.5,36
60192009,California,Fresno,36.6342250009037,-120.382331,10/18/2025,9.5,52
60192009,California,Fresno,36.6342250009037,-120.382331,10/19/2025,11.2,55
60192009,California,Fresno,36.6342250009037,-120.382331,10/20/2025,8.5,47
60192009,California,Fresno,36.6342250009037,-120.382331,10/21/2025,8,44
60192009,California,Fresno,36.6342250009037,-120.382331,10/22/2025,7.5,42
60192009,California,Fresno,36.6342250009037,-120.382331,10/23/2025,7,39
60192009,California,Fresno,36.6342250009037,-120.382331,10/24/2025,8,44
60192009,California,Fresno,36.6342250009037,-120.382331,10/25/2025,7.7,43
60192009,California,Fresno,36.6342250009037,-120.382331,10/26/2025,3,17
60192009,California,Fresno,36.6342250009037,-120.382331,10/27/2025,3.5,19
60192009,California,Fresno,36.6342250009037,-120.382331,10/28/2025,2.7,15
60192009,California,Fresno,36.6342250009037,-120.382331,10/29/2025,5.7,32
60192009,California,Fresno,36.6342250009037,-120.382331,11/04/2025,4.5,25
60192009,California,Fresno,36.6342250009037,-120.382331,11/05/2025,7.9,44
60192009,California,Fresno,36.6342250009037,-120.382331,11/06/2025,4.6,26
60192009,California,Fresno,36.6342250009037,-120.382331,11/07/2025,3.9,22
60192009,California,Fresno,36.6342250009037,-120.382331,11/08/2025,2.5,14
60192009,California,Fresno,36.6342250009037,-120.382331,11/09/2025,2.9,16
60192009,California,Fresno,36.6342250009037,-120.382331,11/10/2025,7.2,40
60192009,California,Fresno,36.6342250009037,-120.382331,11/11/2025,6.8,38
60192009,California,Fresno,36.6342250009037,-120.382331,11/12/2025,7.5,42
60192009,California,Fresno,36.6342250009037,-120.382331,11/13/2025,4.8,27
60192009,California,Fresno,36.6342250009037,-120.382331,11/14/2025,0.5,3
60192009,California,Fresno,36.6342250009037,-120.382331,11/15/2025,2.5,14
60192009,California,Fresno,36.6342250009037,-120.382331,11/16/2025,0.9,5
60192009,California,Fresno,36.6342250009037,-120.382331,11/17/2025,1.7,9
60192009,California,Fresno,36.6342250009037,-120.382331,11/18/2025,2.1,12
60192009,California,Fresno,36.6342250009037,-120.382331,11/19/2025,2.7,15
60192009,California,Fresno,36.6342250009037,-120.382331,11/20/2025,6.2,34
60192009,California,Fresno,36.6342250009037,-120.382331,11/21/2025,5.8,32
60192009,California,Fresno,36.6342250009037,-120.382331,11/22/2025,5.3,29
60192009,California,Fresno,36.6342250009037,-120.382331,11/23/2025,5.7,32
60192009,California,Fresno,36.6342250009037,-120.382331,11/24/2025,6.7,37
60192009,California,Fresno,36.6342250009037,-120.382331,11/25/2025,6.9,38
60192009,California,Fresno,36.6342250009037,-120.382331,11/26/2025,7.5,42
60192009,California,Fresno,36.6342250009037,-120.382331,11/27/2025,12.8,58
60192009,California,Fresno,36.6342250009037,-120.382331,11/28/2025,14.8,62
60192009,California,Fresno,36.6342250009037,-120.382331,11/29/2025,16.1,64
60192009,California,Fresno,36.6342250009037,-120.382331,11/30/2025,13.3,59
60192009,California,Fresno,36.6342250009037,-120.382331,12/01/2025,7.5,42
60192009,California,Fresno,36.6342250009037,-120.382331,12/02/2025,10.5,54
60192009,California,Fresno,36.6342250009037,-120.382331,12/03/2025,12.1,57
60192009,California,Fresno,36.6342250009037,-120.382331,12/04/2025,10.7,54
60192009,California,Fresno,36.6342250009037,-120.382331,12/05/2025,11.5,55
60192009,California,Fresno,36.6342250009037,-120.382331,12/06/2025,14.5,61
60192009,California,Fresno,36.6342250009037,-120.382331,12/07/2025,15.2,62
60192009,California,Fresno,36.6342250009037,-120.382331,12/08/2025,6.9,38
60192009,California,Fresno,36.6342250009037,-120.382331,12/09/2025,10.5,54
60192009,California,Fresno,36.6342250009037,-120.382331,12/10/2025,3.2,18
60192009,California,Fresno,36.6342250009037,-120.382331,12/11/2025,3.1,17
60192009,California,Fresno,36.6342250009037,-120.382331,12/12/2025,1.3,7
60192009,California,Fresno,36.6342250009037,-120.382331,12/13/2025,2.5,14
60192009,California,Fresno,36.6342250009037,-120.382331,12/14/2025,1.8,10
60192009,California,Fresno,36.6342250009037,-120.382331,12/15/2025,2.5,14
60192009,California,Fresno,36.6342250009037,-120.382331,12/16/2025,6.5,36
60192009,California,Fresno,36.6342250009037,-120.382331,12/17/2025,3.4,19
60192009,California,Fresno,36.6342250009037,-120.382331,12/18/2025,13.1,58
60192009,California,Fresno,36.6342250009037,-120.382331,12/19/2025,6.8,38
60192009,California,Fresno,36.6342250009037,-120.382331,12/20/2025,10.4,53
60192009,California,Fresno,36.6342250009037,-120.382331,12/21/2025,7,39
60192009,California,Fresno,36.6342250009037,-120.382331,12/22/2025,-0.7,0
60192009,California,Fresno,36.6342250009037,-120.382331,12/23/2025,2.4,13
60192009,California,Fresno,36.6342250009037,-120.382331,12/24/2025,0,0
60192009,California,Fresno,36.6342250009037,-120.382331,12/26/2025,-0.6,0
60192009,California,Fresno,36.6342250009037,-120.382331,12/27/2025,0.2,1
60192009,California,Fresno,36.6342250009037,-120.382331,12/28/2025,0.7,4
60192009,California,Fresno,36.6342250009037,-120.382331,12/29/2025,1.2,7
60192009,California,Fresno,36.6342250009037,-120.382331,12/30/2025,5.1,28
60192009,California,Fresno,36.6342250009037,-120.382331,12/31/2025,11.6,56
60192016,California,Fresno,36.710833,-119.7775,01/01/2025,42.9,119
60192016,California,Fresno,36.710833,-119.7775,01/02/2025,37.7,106
60192016,California,Fresno,36.710833,-119.7775,01/03/2025,27.9,86
60192016,California,Fresno,36.710833,-119.7775,01/04/2025,12.3,57
60192016,California,Fresno,36.710833,-119.7775,01/05/2025,21.6,74
60192016,California,Fresno,36.710833,-119.7775,01/06/2025,23,77
60192016,California,Fresno,36.710833,-119.7775,01/07/2025,20,71
60192016,California,Fresno,36.710833,-119.7775,01/08/2025,30.7,91
60192016,California,Fresno,36.710833,-119.7775,01/09/2025,23.2,77
60192016,California,Fresno,36.710833,-119.7775,01/10/2025,26.6,84
