"x","y","xm","ym","DIV_NAME","DIST_NAME","UPAZILA_NA","UNION_NAME","PH","SOM","K","CA","MG","N","P","S","B","CU","FE","MN","ZN","DEM","NDFI","NDVI","AEZ","LT","SDC","NEW_SPC","TEX","STYPE","AEZ_NAME","LT_Class","SDC_CLASS","New_SPC_Class","General_Soil_type","Topsoil_Texture","SPC","SPC_Class"
89.62337637,24.54856307,461857.152147741,2715014.37268967,"RAJSHAHI","SIRAJGANJ","Sirajganj Sadar","Saidabad",6.6,1.9,0.2,9.6,3.1,0.1,4,23,0.3,5.3,80,11.6,0.7,14.6292448043823,-0.100917533040047,0.474493861198425,4,"4","4",4,11,6,"Karatoya-Bangali Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Noncalcareous Grey Floodplain Soils (non-saline)","Silt Loam",4,"Mixed Slow & Rapid"
88.72610403,24.50888766,370938.247723208,2711164.61635074,"RAJSHAHI","RAJSHAHI","Baghmara","Bhabaniganj",6.4,0.6,0.2,5,0.2,26,9,16,1.2,4,159,5,4,13.7039432525635,-0.204759746789932,0.458026558160782,11,"4","4",4,15,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Silty Clay",4,"Mixed Slow & Rapid"
89.23016566,24.20712706,421823.582212517,2677374.05442281,"RAJSHAHI","PABNA","Chatmohar","Mulgram",5.8,2.5,0.3,12.3,2.5,22,24,65,0.6,19,358,24,6,11.2564725875854,-0.161029681563377,0.498831301927567,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.22496749,24.17260722,421274.501625987,2673554.81731622,"RAJSHAHI","PABNA","Chatmohar","Mulgram",6.8,0.6,0.2,27.8,5.8,18,13,48,0.4,7,54,54,6,13.2200736999512,-0.163836136460304,0.528203666210175,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.47711575,24.11620572,446864.251370085,2667191.29450066,"RAJSHAHI","PABNA","Faridpur","Bri-Lahiribari",7.8,1.9,0.7,30.5,6.3,0.1,7.8,99.2,0.5,5.4,25,13,0.6,15.6876850128174,-0.198616772890091,0.491587102413177,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.62591287,24.50105411,462099.784162561,2709753.33358966,"RAJSHAHI","SIRAJGANJ","Sirajganj Sadar","Saidabad",7.7,0.9,0.2,6.9,2.2,0.1,5,11,0.4,2,49,7.4,0.4,15.5602321624756,-0.116942577064037,0.478710442781448,4,"4","4",4,11,6,"Karatoya-Bangali Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Noncalcareous Grey Floodplain Soils (non-saline)","Silt Loam",4,"Mixed Slow & Rapid"
89.24662947,24.14616244,423459.18913295,2670614.76285144,"RAJSHAHI","PABNA","Chatmohar","Mulgram",6.5,0.9,0.2,25.8,6,15,13,129,1.4,9,67,45,4,12.513843536377,-0.2215406447649,0.500095725059509,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.70389566,24.32951174,469960.001731336,2690740.83961714,"RAJSHAHI","SIRAJGANJ","Belkuchi","Daulatpur",7.2,1.9,0.1,6.4,1.8,7,6,12,0.4,4.8,70,4.3,0.2,13.2042932510376,-0.0497432239353657,0.505150616168976,7,"4","4",4,11,6,"Active Brahmaputra-Jamuna Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Noncalcareous Grey Floodplain Soils (non-saline)","Silt Loam",4,"Mixed Slow & Rapid"
88.18749358,24.91088731,316948.969445442,2756300.29705052,"RAJSHAHI","CHAPAI","Bholahat","Bholahat",6.2,0.5,0.4,6,2,9,66,15,0.2,4,41,4,3.4,22.5061435699463,-0.00531677436083555,0.438247859477997,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.50411922,24.05919741,449586.108261506,2660869.48179694,"RAJSHAHI","PABNA","Santhia","Kashinathpur",7.5,1.9,0.4,12,2.5,75,50,7.5,0.6,3,18,2,1,12.9469747543335,-0.15954065322876,0.481517761945724,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.55324545,24.02397431,454568.226838514,2656952.94361087,"RAJSHAHI","PABNA","Santhia","Kashinathpur",7.6,2.1,0.5,20.5,3.3,16,6,5,0.2,3,8,1,2,14.7737922668457,-0.216156765818596,0.519742965698242,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.19772213,24.89625634,317960.733815154,2754665.99734701,"RAJSHAHI","CHAPAI","Bholahat","Bholahat",5.8,1.6,0.4,12.8,4.8,18,42,28,1.3,8,175,8,2.3,20.8154602050781,0.0509986989200115,0.515101194381714,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.24554226,24.79513277,322647.652553237,2743402.39441249,"RAJSHAHI","CHAPAI","Gomastapur","Rohanpur",4.7,1.1,0.2,5.2,1.6,0.1,7,35,0.7,4,225.2,29.2,1.9,21.8918418884277,0.0458383113145828,0.417614102363586,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.89947305,24.65998968,388637.985333453,2727746.01754331,"RAJSHAHI","NAOGAON","Atrai","Hatkalu Para",6.8,1.4,0.3,9.5,2.8,0.1,11,19,0.4,4.1,65,19,1,13.9235363006592,-0.0530123338103294,0.39129239320755,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.23862921,24.66315308,321760.643008782,2728793.47689994,"RAJSHAHI","CHAPAI","Shibganj","Durlabhpur",8,0.5,0.2,5.9,0.9,4,79,23,0.7,4,53,10,3,21.9232387542725,-0.0463419333100319,0.461118996143341,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.98487271,24.3591234,397035.277012899,2694363.6690767,"RAJSHAHI","NATORE","Natore Sadar","Chhatni",6.3,2.7,0.2,14.9,3.4,13,42,106,1.1,10,105,20,3,16.9860000610352,-0.194483771920204,0.525983333587646,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.62538091,24.49524955,360717.447211734,2709752.17090421,"RAJSHAHI","RAJSHAHI","Mohanpur","Royghati",7.2,2,0.1,7.5,2.1,15,6,11,0.1,6,83,4,2,16.622522354126,-0.0746438726782799,0.479606747627258,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.21156941,24.84028985,319278.278788937,2748448.59205163,"RAJSHAHI","CHAPAI","Bholahat","Bholahat",7.3,2.7,0.7,27.8,4.3,27,10,50,2,15,140,8,3.5,21.36057472229,-0.051214836537838,0.485933095216751,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.59606587,23.89169979,458880.886363492,2642294.98716495,"RAJSHAHI","PABNA","Sujanagar","Tantibanda",7.5,1.3,0.3,12.9,2,21,9,67,0.6,4,30,30,4,9.17279148101807,-0.181985810399055,0.447631299495697,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.73105566,24.48729142,371417.997889541,2708768.44880081,"RAJSHAHI","RAJSHAHI","Baghmara","Bhabaniganj",4.7,0.5,0.1,4.6,2,21,9,50,0.4,4,268,17,4,14.3936700820923,0.0353129878640175,0.327053070068359,11,"4","4",4,15,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Silty Clay",4,"Mixed Slow & Rapid"
88.85135703,24.65864907,383767.47759615,2727637.44205758,"RAJSHAHI","NAOGAON","Atrai","Hatkalu Para",6.3,2,0.2,7.1,2.3,0.1,3,22,0.4,3,81.6,81,0.6,16.9178352355957,-0.14566259086132,0.422852486371994,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.59240445,24.63336807,458748.211692477,2724413.27166344,"RAJSHAHI","SIRAJGANJ","Kazipur","Maijbari",7.2,0.9,0.1,5.8,1.7,49,6,5,0.6,4.4,77,0.3,1.9,17.4337387084961,-0.184021428227425,0.581463813781738,4,"4","4",4,11,6,"Karatoya-Bangali Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Noncalcareous Grey Floodplain Soils (non-saline)","Silt Loam",4,"Mixed Slow & Rapid"
88.67170498,24.57722263,365499.184464605,2718784.06269562,"RAJSHAHI","RAJSHAHI","Baghmara","Bhabaniganj",7,0.9,0.1,9.8,4.3,22,8,18,2,4,63,9,3,14.7999982833862,-0.136015474796295,0.487117201089859,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.63701337,24.55815415,361965.052399577,2716706.68984757,"RAJSHAHI","RAJSHAHI","Mohanpur","Royghati",6.3,1.9,0.1,6.1,1.4,14,12,15,0.3,6,185,16,3,14.187460899353,-0.215282469987869,0.49389386177063,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.90163354,24.63632202,388835.666312666,2725123.38759526,"RAJSHAHI","NAOGAON","Atrai","Hatkalu Para",6.2,1.5,0.4,8.6,3.6,0.1,1,28,0.3,5.5,236.8,64.2,1.9,14.2442941665649,-0.095588818192482,0.45348134636879,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.66837178,23.91278898,466246.91822322,2644610.71482864,"RAJSHAHI","PABNA","Bera","Pourasabha",7,1.4,0.4,5.5,1.7,20,11,21.5,0.8,7,31,7,3,3.84414219856262,0.105834864079952,0.084896132349968,7,"4","4",4,16,5,"Active Brahmaputra-Jamuna Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.2878348,24.15908659,427652.987971838,2672023.84515536,"RAJSHAHI","PABNA","Chatmohar","Mulgram",7.1,1.3,0.2,19.7,5.4,20,15,91,1.2,5,18,15,3,10.2558107376099,-0.0726071000099182,0.472500622272491,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.61255335,24.88190106,460865.387980216,2751926.59703347,"RAJSHAHI","BOGRA","Sariakandi","Kamalpur",7.5,0.8,0.1,5.1,1,99,12,22,0.2,5.3,74,22,0.6,19.6852264404297,0.251563757658005,-0.0230872184038162,7,"4","4",4,4,2,"Active Brahmaputra-Jamuna Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Noncalcareous Aluvium","Sandy Loam",4,"Mixed Slow & Rapid"
89.46191146,23.91763792,445235.117179256,2645212.21959061,"RAJSHAHI","PABNA","Sujanagar","Tantibanda",7.4,0.9,0.2,17.8,3,22,10,19,0.1,3.4,21,22,2,11.729567527771,-0.0992309674620628,0.381515949964523,12,"4","4",4,15,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Silty Clay",4,"Mixed Slow & Rapid"
88.87145321,24.49093147,385649.050767219,2709048.12887944,"RAJSHAHI","RAJSHAHI","Charghat","Charghat",6.5,2.1,0.1,7.8,2,28,6,30,1.4,4,81,4,4,15.6304512023926,-0.0265967734158039,0.399341732263565,11,"4","4",4,15,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Silty Clay",4,"Mixed Slow & Rapid"
89.02073803,24.13738162,400500.987353763,2669784.45881735,"RAJSHAHI","NATORE","Lalpur","Bilmaria",7.9,2.1,0.2,31.6,2.7,0.1,10,32,0.2,2.7,21,12,2.3,5.57195854187012,0.147050678730011,0.0436256602406502,10,"4","4",4,15,1,"Active Ganges Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Aluvium (non-saline)","Silty Clay",4,"Mixed Slow & Rapid"
89.01847481,24.36658487,400449.614462399,2695165.37930223,"RAJSHAHI","NATORE","Natore Sadar","Chhatni",7.4,1.4,0.2,16.5,3.3,18,43,22,0.2,13,70,13,4.4,17.5723705291748,-0.167423874139786,0.512445986270905,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.21251146,24.02649187,419918.402483574,2657383.64410791,"RAJSHAHI","PABNA","Pabna Sadar","Bharara",7.7,2.2,0.6,12.2,3.2,20,7,15,0.2,6,33,8,2,13.9483051300049,-0.091021291911602,0.497158288955688,11,"4","4",4,13,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Silty Clay Loam",4,"Mixed Slow & Rapid"
89.3044987,23.9962421,429256.590806341,2653985.10713987,"RAJSHAHI","PABNA","Pabna Sadar","Bharara",7.4,2.5,0.6,12.8,1.8,18,11,15,0.2,7,42,4,2,18.1894435882568,-0.20315483212471,0.518133759498596,11,"4","4",4,13,3,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Brown Floodplain Soils","Silty Clay Loam",4,"Mixed Slow & Rapid"
89.32200012,24.17903614,431134.567465597,2674215.4562849,"RAJSHAHI","PABNA","Chatmohar","Mulgram",7.2,1.6,0.2,13.7,4.3,16,17,75,1.1,10,51,12,3,14.6011524200439,-0.198356777429581,0.513344168663025,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.99873286,24.33047331,398418.356705259,2691181.03511076,"RAJSHAHI","NATORE","Natore Sadar","Chhatni",7.6,0.5,0.2,10.7,1.7,16,57,28,0.2,9,116,10,3,13.0511875152588,-0.137156128883362,0.479935586452484,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.91335133,24.51673087,389917.230918159,2711870.98168951,"RAJSHAHI","RAJSHAHI","Baghmara","Bhabaniganj",6,1.7,0.1,7,1.8,24,12,58,1,7,193,14,3,13.9543056488037,-0.105648390948772,0.47794908285141,11,"4","4",4,15,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Silty Clay",4,"Mixed Slow & Rapid"
88.90112139,24.64905989,388795.10942767,2726534.35122996,"RAJSHAHI","NAOGAON","Atrai","Hatkalu Para",5.8,1.4,0.4,8,33.3,0.1,1,46,0.5,6.5,244.6,61.4,1.4,15.3479585647583,-0.0682914480566978,0.431733340024948,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.55188969,24.42667413,353190.472219221,2702233.93187323,"RAJSHAHI","RAJSHAHI","Paba","Noahata",7,0.8,0.4,18,5,26,15,44,0.5,8.5,108,17,2,15.4605102539062,-0.127058073878288,0.468471765518188,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.26098961,24.15439863,424923.01548898,2671518.91913736,"RAJSHAHI","PABNA","Chatmohar","Mulgram",7.2,0.1,0.2,29.5,2.3,13,17,46,0.4,3.5,44,12,3,14.881498336792,-0.148052901029587,0.482133120298386,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.27319504,24.12322339,426145.117884318,2668060.64656634,"RAJSHAHI","PABNA","Chatmohar","Mulgram",7.4,0.1,0.2,13.6,1.2,19,14,49,0.5,3.5,45,27,4,13.4623517990112,-0.213372722268105,0.521084010601044,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.07124137,24.38653014,405816.516691251,2697337.08590833,"RAJSHAHI","NATORE","Singra","Dahia",7.8,0.8,0.3,6.5,2.5,0.1,25,25,0.5,2.9,62,22.6,4.3,15.9673223495483,-0.194510325789452,0.541434943675995,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.27476466,24.13908529,426313.710643024,2669816.07794988,"RAJSHAHI","PABNA","Chatmohar","Mulgram",6.6,0.7,0.2,24.8,4.9,17,18,68,0.7,10,104,43,5,15.0656986236572,-0.197323232889175,0.48005336523056,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.63742005,23.8625275,463082.367509494,2639053.81156148,"RAJSHAHI","PABNA","Bera","Pourasabha",6,3.1,0.6,12.5,3.3,30,5,37.5,0.2,6,32,26,2,10.4178371429443,-0.142045170068741,0.421776711940765,10,"4","4",4,15,1,"Active Ganges Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Aluvium (non-saline)","Silty Clay",4,"Mixed Slow & Rapid"
89.26774797,24.22394152,425649.955519425,2679215.28837163,"RAJSHAHI","PABNA","Chatmohar","Mulgram",6.6,0.8,0.2,14.8,3.2,13,15,54,0.5,4,148,26,4,11.5945978164673,-0.0998189523816109,0.488780379295349,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.0171382,24.38782283,400330.693229337,2697518.02200354,"RAJSHAHI","NATORE","Natore Sadar","Chhatni",7.5,0.7,0.3,11.5,1.9,13,51,41,0.4,13,71,26,6,15.7108278274536,-0.190091609954834,0.490597546100616,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.6772273,24.65347309,366139.645605767,2727222.83110152,"RAJSHAHI","NAOGAON","Manda","Bhalain",6.5,1.7,0.3,2.3,0.5,14,28,12,0.7,6.1,132,14.9,3.2,13.9497509002686,-0.0263829920440912,0.342435330152512,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.88906366,24.65015939,387575.769829825,2726665.92254071,"RAJSHAHI","NAOGAON","Atrai","Hatkalu Para",6.5,1.4,0.4,8.3,3.8,0.2,1,35,0.3,5.9,187,50.6,1,13.9932098388672,-0.0528532452881336,0.413110017776489,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.72771319,24.59310017,371187.351366097,2720488.80136283,"RAJSHAHI","RAJSHAHI","Baghmara","Bhabaniganj",7,2,0.1,10.4,3.4,17,4,25,2.5,7,74,2,3,17.6000881195068,-0.115119993686676,0.392225474119186,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.25157482,24.62643364,323019.15569232,2724709.78333983,"RAJSHAHI","CHAPAI","Chapai Sadar","Narayanpur",7.3,1.2,0.3,4.9,1.9,11.3,9.6,24,0.2,3.6,57.8,5.6,1.8,22.5569877624512,-0.0311167761683464,0.444442957639694,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.74333444,24.4876242,372662.67303056,2708793.93094308,"RAJSHAHI","RAJSHAHI","Durgapur","Dharmapur",7,1.3,0.2,7.8,3.2,15,40,15,0.3,7,69,48,6,13.2608623504639,0.0744909644126892,0.405890196561813,11,"4","4",4,15,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Silty Clay",4,"Mixed Slow & Rapid"
89.27206503,24.38446689,426181.255977937,2696987.05220122,"RAJSHAHI","NATORE","Lalpur","Bilmaria",7.4,1.6,0.4,11,3.2,0.1,4.8,23.8,0.2,4.7,47,26,0.5,12.2756280899048,-0.11609548330307,0.494951516389847,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.42693096,24.05279098,441735.680908397,2660190.0167385,"RAJSHAHI","PABNA","Santhia","Kashinathpur",7.3,2.1,0.5,12,1.7,10,50,40,0.9,4,22,8,5,12.9693441390991,-0.178078070282936,0.393938660621643,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.87881029,24.51915412,386419.945386213,2712167.30318621,"RAJSHAHI","RAJSHAHI","Baghmara","Bhabaniganj",5,0.9,0.2,4.2,0.2,16,9,11,1.8,4,315,13,4,13.5543813705444,-0.167668387293816,0.480320274829865,11,"4","4",4,15,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Silty Clay",4,"Mixed Slow & Rapid"
88.61628361,24.56589944,359874.014478548,2717585.3504948,"RAJSHAHI","RAJSHAHI","Mohanpur","Royghati",7.6,0.9,0.1,4.8,2.8,8,12,16,1.6,5,48,3,5,14.1724681854248,-0.0416825823485851,0.314247965812683,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
88.81151793,24.63492098,379713.006383981,2725044.12869428,"RAJSHAHI","NAOGAON","Atrai","Hatkalu Para",5.1,0.7,0.2,5.2,2.5,0.1,9,25,0.2,2.7,175.8,39.6,0.7,13.6589393615723,-0.0809238702058792,0.392759621143341,11,"4","4",4,16,5,"High Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.21246426,24.20770546,420026.297163268,2677448.11540896,"RAJSHAHI","NATORE","Baraigram","Chandi",7.5,2.1,0.7,19.8,5.5,0.1,7.7,17.5,0.5,3.4,25,30,0.6,10.0330257415771,-0.147430971264839,0.489158302545547,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
89.65039593,23.99396532,464439.587813397,2653602.53253414,"RAJSHAHI","PABNA","Bera","Pourasabha",7.6,1.1,0.5,6.5,2.5,30,11,15,0.6,5,20,1,3,12.9845113754272,-0.13614322245121,0.445934951305389,12,"4","4",4,13,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Silty Clay Loam",4,"Mixed Slow & Rapid"
89.28763075,24.30379552,427714.023912915,2688046.55516277,"RAJSHAHI","NATORE","Gurudaspur","Chapila",6.7,2.4,0.6,17.8,3.7,0.2,23.1,30,0.3,7.2,114,51,0.7,13.3063116073608,-0.118220128118992,0.424393862485886,12,"4","4",4,16,5,"Low Ganges River Floodplain","Medium Lowland","Mixed Imperfectly DR & Well-DR","Mixed Slow & Rapid","Calcareous Dark Grey Floodplain Soils","Clay",4,"Mixed Slow & Rapid"
